ID	Nivel	Curso_Min	Titulo_Problema	Funciones	Tipos_Item	JSON_Reto	Fuente	Zona_Gris	Activo
LB_0033	medio	3E	¿Cuántas piezas necesita el verbo «entregar» para no quedarse a medias?	CI	valencia;manipulacion;juicio;etiqueta_prueba	{"schema_version":"1.0","id":"LB_0033","nivel":"medio","titulo_problema":"¿Cuántas piezas necesita el verbo «entregar» para no quedarse a medias?","corpus":["El presidente entregó los diplomas a los alumnos más brillantes."],"items":[{"tipo":"valencia","verbo":"entregar","respuesta":3,"actores":[{"texto":"quien entrega","rol":"quien_hace"},{"texto":"lo que entrega","rol":"a_quien_o_que"},{"texto":"quien lo recibe","rol":"quien_lo_recibe"}],"feedback":"Entregar pide tres: quien entrega, lo entregado y quien lo recibe. Si falta alguno, hay que darlo por sabido."},{"tipo":"manipulacion","manipulacion":"sustituye","oracion":"El presidente entregó los diplomas a los alumnos más brillantes.","objetivo":{"texto":"a los alumnos más brillantes","funcion":"CI"},"opciones":[{"texto":"El presidente les entregó los diplomas.","ok":true,"micro":"Se sustituye por «les», y esa es la prueba de que estamos ante quien recibe algo."},{"texto":"El presidente los entregó los diplomas.","ok":false,"micro":"Ese pronombre es el de lo que recibe la acción, y ese sitio ya lo ocupan «los diplomas»."},{"texto":"El presidente entregó los diplomas para los alumnos más brillantes.","ok":false,"micro":"Con «para» ya no funciona «les»: se pasa a decir para quién se hacen los diplomas, que es otra idea."}]},{"tipo":"juicio","oracion":"Entregó los diplomas el presidente.","veredicto":"gramatical","explicacion":"La oración es correcta: quien entrega puede ir detrás del verbo sin que nada se rompa. El orden en español es bastante libre."},{"tipo":"etiqueta_prueba","oracion":"El presidente entregó los diplomas a los alumnos más brillantes.","objetivo":{"texto":"a los alumnos más brillantes","funcion":"CI"},"prueba_id":"PRU-SINT-CI-01","distractores":["PRU-SINT-CD-01","HEUR-PREP-A"],"enunciado":"tecnico"}],"zona_gris":false,"metadatos":{"curso_min":"3E","origen_oracion_id":"El presidente entregó los diplomas a los alumnos más brillantes."}}	propio (lote 2 · valencia 3)	FALSE	TRUE
LB_0034	medio	3E	¿Puede un verbo pedir tres cosas y admitir todavía una cuarta?	CD;CC Tiempo	valencia;manipulacion;juicio;etiqueta_prueba	{"schema_version":"1.0","id":"LB_0034","nivel":"medio","titulo_problema":"¿Puede un verbo pedir tres cosas y admitir todavía una cuarta?","corpus":["Juan dio un libro a María ayer."],"items":[{"tipo":"valencia","verbo":"dar","respuesta":3,"actores":[{"texto":"quien da","rol":"quien_hace"},{"texto":"lo que da","rol":"a_quien_o_que"},{"texto":"quien lo recibe","rol":"quien_lo_recibe"},{"texto":"cuándo lo da","rol":"donde_cuando_como"}],"feedback":"Dar pide tres: quien da, lo dado y quien lo recibe. «Ayer» no es una de esas tres piezas: es un añadido que se puede quitar."},{"tipo":"manipulacion","manipulacion":"sustituye","oracion":"Juan dio un libro a María ayer.","objetivo":{"texto":"un libro","funcion":"CD"},"opciones":[{"texto":"Juan lo dio a María ayer.","ok":true,"micro":"Lo que recibe la acción se sustituye por «lo»: por ahí se reconoce."},{"texto":"Juan le dio a María ayer.","ok":false,"micro":"Ese pronombre corresponde a quien recibe algo, y ese papel ya lo hace «a María»."}]},{"tipo":"juicio","oracion":"Juan dio un libro a la mesa.","veredicto":"agramatical","causa":"seleccion_semantica","opciones_causa":["seleccion_semantica","transitividad","regimen_prep"],"gemela_correcta":"Juan dio un libro a María.","explicacion":"Quien recibe algo tiene que poder recibirlo: una mesa no recibe un libro, así que el verbo no admite ahí ese complemento."},{"tipo":"etiqueta_prueba","oracion":"Juan dio un libro a María ayer.","objetivo":{"texto":"ayer","funcion":"CC Tiempo"},"prueba_id":"PRU-SINT-CC-01","distractores":["PRU-SINT-CI-01","HEUR-COMO"],"enunciado":"tecnico"}],"zona_gris":false,"metadatos":{"curso_min":"3E","origen_oracion_id":"Juan dio un libro a María ayer."}}	propio (lote 2 · valencia 3 + añadido)	FALSE	TRUE
LB_0035	medio	3E	¿Se puede quitar a quien escucha y seguir teniendo la misma oración?	CI	valencia;manipulacion;juicio;etiqueta_prueba	{"schema_version":"1.0","id":"LB_0035","nivel":"medio","titulo_problema":"¿Se puede quitar a quien escucha y seguir teniendo la misma oración?","corpus":["Contó sus secretos a su amigo."],"items":[{"tipo":"valencia","verbo":"contar","respuesta":3,"actores":[{"texto":"quien cuenta","rol":"quien_hace"},{"texto":"lo que cuenta","rol":"a_quien_o_que"},{"texto":"a quien se lo cuenta","rol":"quien_lo_recibe"}],"feedback":"Contar pide tres: quien cuenta, lo contado y a quien se lo cuenta. Que uno de ellos pueda no escribirse no significa que no esté."},{"tipo":"manipulacion","manipulacion":"suprime","oracion":"Contó sus secretos a su amigo.","objetivo":{"texto":"a su amigo","funcion":"CI"},"opciones":[{"texto":"Sigue funcionando (queda «Contó sus secretos»).","ok":true,"micro":"La oración aguanta sin él, pero ojo: que se pueda quitar no lo convierte en un añadido cualquiera. Lo que decide es que se sustituye por «le»."},{"texto":"El verbo queda cojo.","ok":false,"micro":"«Contó sus secretos» se entiende perfectamente: no queda coja, aunque no digamos a quién."},{"texto":"Cambia de significado.","ok":false,"micro":"Lo contado sigue siendo lo mismo: solo dejamos de decir quién lo escuchó."}]},{"tipo":"juicio","oracion":"Contó sus secretos a la María.","veredicto":"norma_culta","causa":"articulo_propio","opciones_causa":["articulo_propio","regimen_prep"],"gemela_correcta":"Contó sus secretos a María.","explicacion":"Se dice y se entiende, pero en la lengua cuidada los nombres de persona no llevan artículo delante: «a María», no «a la María»."},{"tipo":"etiqueta_prueba","oracion":"Contó sus secretos a su amigo.","objetivo":{"texto":"a su amigo","funcion":"CI"},"prueba_id":"PRU-SINT-CI-01","distractores":["PRU-SINT-CD-01","HEUR-PARA-QUIEN"],"enunciado":"tecnico"}],"zona_gris":false,"metadatos":{"curso_min":"3E","origen_oracion_id":"Contó sus secretos a su amigo."}}	propio (lote 2 · valencia 3, pieza suprimible)	FALSE	TRUE
LB_0036	medio	3E	¿Qué pide un verbo que solo necesita a uno?	CC Cantidad	valencia;manipulacion;juicio;etiqueta_prueba	{"schema_version":"1.0","id":"LB_0036","nivel":"medio","titulo_problema":"¿Qué pide un verbo que solo necesita a uno?","corpus":["El perro de mi vecino ladra mucho por las noches."],"items":[{"tipo":"valencia","verbo":"ladrar","respuesta":1,"actores":[{"texto":"quien ladra","rol":"quien_hace"},{"texto":"cuándo ladra","rol":"donde_cuando_como"}],"feedback":"Ladrar pide uno solo: quien ladra. Cuánto y cuándo son añadidos, y se pueden quitar sin que pase nada."},{"tipo":"manipulacion","manipulacion":"suprime","oracion":"El perro de mi vecino ladra mucho por las noches.","objetivo":{"texto":"mucho","funcion":"CC Cantidad"},"opciones":[{"texto":"Sigue funcionando (queda «El perro de mi vecino ladra por las noches»).","ok":true,"micro":"Es un dato de cantidad: se quita y la oración sigue entera."},{"texto":"El verbo queda cojo.","ok":false,"micro":"No es el caso: «ladra por las noches» está completa."},{"texto":"Cambia de significado.","ok":false,"micro":"Lo esencial no cambia: solo dejamos de decir en qué cantidad ladra."}]},{"tipo":"juicio","oracion":"El perro de mi vecino ladra la puerta.","veredicto":"agramatical","causa":"transitividad","opciones_causa":["transitividad","concordancia_sv"],"gemela_correcta":"El perro de mi vecino ladra a la puerta.","explicacion":"«Ladrar» no admite nada detrás que reciba directamente su acción: hace falta una preposición («a la puerta»)."},{"tipo":"etiqueta_prueba","oracion":"El perro de mi vecino ladra mucho por las noches.","objetivo":{"texto":"mucho","funcion":"CC Cantidad"},"prueba_id":"PRU-SINT-CC-01","distractores":["PRU-SINT-CD-01","HEUR-COMO"],"enunciado":"tecnico"}],"zona_gris":false,"metadatos":{"curso_min":"3E","origen_oracion_id":"El perro de mi vecino ladra mucho por las noches."}}	propio (lote 2 · valencia 1)	FALSE	TRUE
LB_0037	medio	3E	¿Cuenta como pieza obligatoria la herramienta con la que se hace algo?	CD;CC Instrumento	valencia;manipulacion;juicio;etiqueta_prueba	{"schema_version":"1.0","id":"LB_0037","nivel":"medio","titulo_problema":"¿Cuenta como pieza obligatoria la herramienta con la que se hace algo?","corpus":["Cortó el pan con un cuchillo de sierra."],"items":[{"tipo":"valencia","verbo":"cortar","respuesta":2,"actores":[{"texto":"quien corta","rol":"quien_hace"},{"texto":"lo que corta","rol":"a_quien_o_que"},{"texto":"con qué corta","rol":"donde_cuando_como"}],"feedback":"Cortar pide dos: quien corta y lo que corta. La herramienta es un añadido: se puede quitar y la oración sigue en pie."},{"tipo":"manipulacion","manipulacion":"sustituye","oracion":"Cortó el pan con un cuchillo de sierra.","objetivo":{"texto":"el pan","funcion":"CD"},"opciones":[{"texto":"Lo cortó con un cuchillo de sierra.","ok":true,"micro":"Se sustituye por «lo»: es la marca de lo que recibe la acción."},{"texto":"Le cortó con un cuchillo de sierra.","ok":false,"micro":"Ese pronombre corresponde a quien recibe algo, y aquí no hay nadie que reciba el pan."}]},{"tipo":"juicio","oracion":"Con un cuchillo de sierra cortó el pan.","veredicto":"gramatical","explicacion":"La oración es correcta: la herramienta se puede mover al principio sin que nada se rompa. Esa libertad de movimiento es típica de los añadidos."},{"tipo":"etiqueta_prueba","oracion":"Cortó el pan con un cuchillo de sierra.","objetivo":{"texto":"con un cuchillo de sierra","funcion":"CC Instrumento"},"prueba_id":"PRU-SINT-CC-01","distractores":["PRU-SINT-CD-01","HEUR-COMO"],"enunciado":"tecnico"}],"zona_gris":false,"metadatos":{"curso_min":"3E","origen_oracion_id":"Cortó el pan con un cuchillo de sierra."}}	propio (lote 2 · valencia 2 + herramienta)	FALSE	TRUE
LB_0038	medio	3E	¿Puede una oración correcta romperse solo con cambiar las palabras de sitio?	CI;CD	valencia;manipulacion;juicio;etiqueta_prueba	{"schema_version":"1.0","id":"LB_0038","nivel":"medio","titulo_problema":"¿Puede una oración correcta romperse solo con cambiar las palabras de sitio?","corpus":["El sistema envió una notificación al usuario."],"items":[{"tipo":"valencia","verbo":"enviar","respuesta":3,"actores":[{"texto":"quien envía","rol":"quien_hace"},{"texto":"lo que envía","rol":"a_quien_o_que"},{"texto":"quien lo recibe","rol":"quien_lo_recibe"}],"feedback":"Enviar pide tres: quien envía, lo enviado y quien lo recibe. Con menos de esos tres, el resto se da por sabido."},{"tipo":"manipulacion","manipulacion":"sustituye","oracion":"El sistema envió una notificación al usuario.","objetivo":{"texto":"al usuario","funcion":"CI"},"opciones":[{"texto":"El sistema le envió una notificación.","ok":true,"micro":"Se sustituye por «le»: por ahí se reconoce a quien recibe algo."},{"texto":"El sistema lo envió una notificación.","ok":false,"micro":"Ese pronombre es el de lo que se envía, y ese sitio ya lo ocupa «una notificación»."},{"texto":"El sistema envió una notificación allí.","ok":false,"micro":"«Allí» sustituye datos de lugar; un usuario no es un sitio al que se llega."}]},{"tipo":"juicio","oracion":"El sistema una notificación envió al usuario.","veredicto":"agramatical","causa":"orden_imposible","opciones_causa":["orden_imposible","concordancia_sv"],"gemela_correcta":"El sistema envió una notificación al usuario.","explicacion":"El orden en español es bastante libre, pero no del todo: lo que recibe la acción no puede colarse entre quien actúa y el verbo."},{"tipo":"etiqueta_prueba","oracion":"El sistema envió una notificación al usuario.","objetivo":{"texto":"una notificación","funcion":"CD"},"prueba_id":"PRU-SINT-CD-01","distractores":["PRU-SINT-CI-01","HEUR-PREP-A"],"enunciado":"tecnico"}],"zona_gris":false,"metadatos":{"curso_min":"3E","origen_oracion_id":"El sistema envió una notificación al usuario."}}	propio (lote 2 · valencia 3 + orden)	FALSE	TRUE
LB_0039	medio	3E	¿Todo lo que empieza por «en» dice dónde?	C.Rég.;CC Cantidad	intruso;manipulacion;juicio;etiqueta_prueba	{"schema_version":"1.0","id":"LB_0039","nivel":"medio","titulo_problema":"¿Todo lo que empieza por «en» dice dónde?","corpus":["El profesor de historia insistió bastante en la puntualidad de los estudiantes."],"items":[{"tipo":"intruso","oraciones":["Trabajó en el jardín.","Estudió en la biblioteca.","Cenamos en casa.","El profesor insistió en la puntualidad."],"respuesta":"El profesor insistió en la puntualidad.","feedback":"Las tres primeras dicen dónde y se pueden cambiar por «allí»; la última no dice ningún sitio: para recuperarla hay que decir «insistió en eso», con el «en» pegado al verbo."},{"tipo":"manipulacion","manipulacion":"sustituye","oracion":"El profesor de historia insistió bastante en la puntualidad de los estudiantes.","objetivo":{"texto":"en la puntualidad de los estudiantes","funcion":"C.Rég."},"opciones":[{"texto":"El profesor de historia insistió bastante en eso.","ok":true,"micro":"Se sustituye por «eso» y el «en» se queda pegado al verbo: esa es la prueba fuerte."},{"texto":"El profesor de historia insistió bastante allí.","ok":false,"micro":"«Allí» sustituye datos de lugar, y la puntualidad no es un sitio."},{"texto":"El profesor de historia lo insistió bastante.","ok":false,"micro":"Esa sustitución hace desaparecer el «en», y aquí no puede desaparecer."}]},{"tipo":"manipulacion","manipulacion":"suprime","oracion":"El profesor de historia insistió bastante en la puntualidad de los estudiantes.","objetivo":{"texto":"bastante","funcion":"CC Cantidad"},"opciones":[{"texto":"Sigue funcionando (queda «El profesor de historia insistió en la puntualidad de los estudiantes»).","ok":true,"micro":"Es un dato de cantidad: se quita y no pasa nada."},{"texto":"El verbo queda cojo.","ok":false,"micro":"No es el caso: la oración se sostiene perfectamente sin esa palabra."},{"texto":"Cambia de significado.","ok":false,"micro":"Lo esencial se mantiene: solo dejamos de decir cuánto insistió."}]},{"tipo":"juicio","oracion":"El profesor de historia insistió de la puntualidad de los estudiantes.","veredicto":"agramatical","causa":"regimen_prep","opciones_causa":["regimen_prep","transitividad"],"gemela_correcta":"El profesor de historia insistió en la puntualidad de los estudiantes.","explicacion":"«Insistir» exige siempre «en»: cambiarla por otra preposición rompe la oración, porque esa palabra forma pareja fija con el verbo."},{"tipo":"etiqueta_prueba","oracion":"El profesor de historia insistió bastante en la puntualidad de los estudiantes.","objetivo":{"texto":"en la puntualidad de los estudiantes","funcion":"C.Rég."},"prueba_id":"PRU-SINT-CREG-01","distractores":["PRU-SINT-CC-01","HEUR-DE-QUE"],"enunciado":"tecnico"}],"zona_gris":false,"metadatos":{"curso_min":"3E","origen_oracion_id":"El profesor de historia insistió bastante en la puntualidad de los estudiantes."}}	propio (lote 2 · CC Lugar frente a C.Rég. con «en»)	FALSE	TRUE
LB_0040	medio	3E	¿Cuántos datos se le pueden añadir a una misma oración sin romperla?	CC Tiempo;CC Instrumento;CC Modo	que_cambia;manipulacion;juicio;etiqueta_prueba	{"schema_version":"1.0","id":"LB_0040","nivel":"medio","titulo_problema":"¿Cuántos datos se le pueden añadir a una misma oración sin romperla?","corpus":["El fontanero arregló la tubería rápidamente con una llave inglesa en el baño esta mañana."],"items":[{"tipo":"que_cambia","oracion_a":"El fontanero arregló la tubería.","oracion_b":"El fontanero arregló la tubería rápidamente con una llave inglesa en el baño esta mañana.","cambio":"arregló la tubería → arregló la tubería rápidamente con una llave inglesa en el baño esta mañana","opciones":[{"texto":"Se han añadido datos de cómo, con qué, dónde y cuándo, y ninguno era imprescindible.","ok":true,"micro":"Los cuatro se pueden quitar de uno en uno y la oración sigue entera: son informaciones extra."},{"texto":"Se ha añadido algo sin lo cual el verbo no podría funcionar.","ok":false,"micro":"Prueba a quitarlos: «El fontanero arregló la tubería» sigue siendo una oración completa."}]},{"tipo":"manipulacion","manipulacion":"mueve","oracion":"El fontanero arregló la tubería rápidamente con una llave inglesa en el baño esta mañana.","objetivo":{"texto":"esta mañana","funcion":"CC Tiempo"},"opciones":[{"texto":"Esta mañana el fontanero arregló la tubería rápidamente con una llave inglesa en el baño.","ok":true,"micro":"Se puede llevar al principio sin que nada se rompa: esa libertad es propia de los datos añadidos."},{"texto":"El fontanero esta arregló mañana la tubería rápidamente con una llave inglesa en el baño.","ok":false,"micro":"Aquí se ha partido el dato en dos trozos, y eso sí rompe la oración: se mueve entero o no se mueve."}]},{"tipo":"manipulacion","manipulacion":"suprime","oracion":"El fontanero arregló la tubería rápidamente con una llave inglesa en el baño esta mañana.","objetivo":{"texto":"con una llave inglesa","funcion":"CC Instrumento"},"opciones":[{"texto":"Sigue funcionando (queda la oración sin decir con qué la arregló).","ok":true,"micro":"La herramienta es un añadido: se quita y el verbo no se resiente."},{"texto":"El verbo queda cojo.","ok":false,"micro":"No es el caso: arreglar algo se entiende sin decir con qué."},{"texto":"Cambia de significado.","ok":false,"micro":"Lo esencial no cambia: solo se pierde el dato de la herramienta."}]},{"tipo":"juicio","oracion":"En el baño arregló el fontanero la tubería esta mañana.","veredicto":"gramatical","explicacion":"La oración es correcta: los datos añadidos se pueden repartir por la oración casi como se quiera, y aquí el dato de lugar ha ido al principio sin romper nada."},{"tipo":"etiqueta_prueba","oracion":"El fontanero arregló la tubería rápidamente con una llave inglesa en el baño esta mañana.","objetivo":{"texto":"rápidamente","funcion":"CC Modo"},"prueba_id":"PRU-SINT-CC-01","distractores":["PRU-SINT-CPVO-01","HEUR-COMO"],"enunciado":"tecnico"}],"zona_gris":false,"metadatos":{"curso_min":"3E","origen_oracion_id":"El fontanero arregló la tubería rápidamente con una llave inglesa en el baño esta mañana."}}	propio (lote 2 · CC Modo/Instrumento/Lugar/Tiempo)	FALSE	TRUE
LB_0041	medio	3E	Con la misma palabra «por», ¿se dice quién lo hizo o por qué se hizo?	C.Ag.;CC Causa	que_cambia;manipulacion;juicio;etiqueta_prueba	{"schema_version":"1.0","id":"LB_0041","nivel":"medio","titulo_problema":"Con la misma palabra «por», ¿se dice quién lo hizo o por qué se hizo?","corpus":["El delantero fue expulsado por una entrada muy peligrosa.","El delantero fue expulsado por el árbitro."],"items":[{"tipo":"que_cambia","oracion_a":"El delantero fue expulsado por una entrada muy peligrosa.","oracion_b":"El delantero fue expulsado por el árbitro.","cambio":"por una entrada muy peligrosa → por el árbitro","opciones":[{"texto":"Una dice por qué lo expulsaron; la otra dice quién lo expulsó.","ok":true,"micro":"La misma palabra «por» sirve para dos cosas muy distintas: el motivo y quien realiza la acción."},{"texto":"Las dos dicen lo mismo con otras palabras.","ok":false,"micro":"Una entrada peligrosa no expulsa a nadie: es el motivo. Quien expulsa es el árbitro."}]},{"tipo":"manipulacion","manipulacion":"transforma","oracion":"El delantero fue expulsado por el árbitro.","objetivo":{"texto":"por el árbitro","funcion":"C.Ag."},"opciones":[{"texto":"El árbitro expulsó al delantero.","ok":true,"micro":"Al darle la vuelta a la oración, este trozo pasa a ir delante y a mandar en el verbo: eso demuestra que era quien realizaba la acción."},{"texto":"El delantero expulsó al árbitro.","ok":false,"micro":"Aquí se han cambiado los papeles: el sentido queda del revés."}]},{"tipo":"juicio","oracion":"El delantero fueron expulsado por el árbitro.","veredicto":"agramatical","causa":"concordancia_sv","opciones_causa":["concordancia_sv","concordancia_atr"],"gemela_correcta":"El delantero fue expulsado por el árbitro.","explicacion":"«El delantero» es uno solo y el verbo está en plural: no van a juego."},{"tipo":"etiqueta_prueba","oracion":"El delantero fue expulsado por una entrada muy peligrosa.","objetivo":{"texto":"por una entrada muy peligrosa","funcion":"CC Causa"},"prueba_id":"PRU-SINT-CC-01","distractores":["PRU-SINT-CAG-01","HEUR-PREP-POR"],"enunciado":"tecnico"}],"zona_gris":false,"metadatos":{"curso_min":"3E","origen_oracion_id":"El delantero fue expulsado por una entrada muy peligrosa."}}	propio (lote 2 · C.Ag. frente a CC Causa)	FALSE	TRUE
LB_0042	medio	3E	¿Es lo mismo decir para qué se hace algo que decir qué lo ha provocado?	CC Finalidad;CC Tiempo	intruso;manipulacion;juicio;etiqueta_prueba	{"schema_version":"1.0","id":"LB_0042","nivel":"medio","titulo_problema":"¿Es lo mismo decir para qué se hace algo que decir qué lo ha provocado?","corpus":["Ha estudiado bastante para las recuperaciones de fin de curso.","El autobús del colegio llegó tarde por el intenso tráfico."],"items":[{"tipo":"intruso","oraciones":["Ha estudiado bastante para las recuperaciones de fin de curso.","Ahorra dinero para las vacaciones.","Entrena cada día para el campeonato.","El autobús del colegio llegó tarde por el intenso tráfico."],"respuesta":"El autobús del colegio llegó tarde por el intenso tráfico.","feedback":"Las tres primeras dicen para qué se hace algo: el objetivo, que todavía no ha llegado. La última dice qué lo provocó, algo que ya había ocurrido antes."},{"tipo":"manipulacion","manipulacion":"mueve","oracion":"Ha estudiado bastante para las recuperaciones de fin de curso.","objetivo":{"texto":"para las recuperaciones de fin de curso","funcion":"CC Finalidad"},"opciones":[{"texto":"Para las recuperaciones de fin de curso ha estudiado bastante.","ok":true,"micro":"Se lleva entero al principio y la oración aguanta: los datos añadidos se mueven así."},{"texto":"Ha para las recuperaciones de fin de curso estudiado bastante.","ok":false,"micro":"Se ha colado entre el verbo compuesto y lo ha partido en dos: ahí no cabe nada."}]},{"tipo":"juicio","oracion":"Por el intenso tráfico, el autobús del colegio llegó tarde.","veredicto":"gramatical","explicacion":"La oración es correcta: el motivo puede ir al principio, separado por una coma, sin que la oración pierda nada."},{"tipo":"etiqueta_prueba","oracion":"Ha estudiado bastante para las recuperaciones de fin de curso.","objetivo":{"texto":"para las recuperaciones de fin de curso","funcion":"CC Finalidad"},"prueba_id":"PRU-SINT-CC-01","distractores":["PRU-SINT-CI-01","HEUR-PARA-QUIEN"],"enunciado":"tecnico"},{"tipo":"etiqueta_prueba","oracion":"El autobús del colegio llegó tarde por el intenso tráfico.","objetivo":{"texto":"tarde","funcion":"CC Tiempo"},"prueba_id":"PRU-SINT-CC-01","distractores":["PRU-SINT-CPVO-01","HEUR-COMO"],"enunciado":"tecnico"}],"zona_gris":false,"metadatos":{"curso_min":"3E","origen_oracion_id":"Ha estudiado bastante para las recuperaciones de fin de curso."}}	propio (lote 2 · CC Finalidad frente a CC Causa)	FALSE	TRUE
LB_0043	medio	3E	¿Dicen lo mismo «mucho» y «bien» detrás del mismo verbo?	CC Cantidad;CC Tiempo	que_cambia;par_minimo;manipulacion;juicio;etiqueta_prueba	{"schema_version":"1.0","id":"LB_0043","nivel":"medio","titulo_problema":"¿Dicen lo mismo «mucho» y «bien» detrás del mismo verbo?","corpus":["Hemos trabajado mucho este trimestre.","Hemos trabajado bien este trimestre."],"items":[{"tipo":"que_cambia","oracion_a":"Hemos trabajado mucho este trimestre.","oracion_b":"Hemos trabajado bien este trimestre.","cambio":"mucho → bien","opciones":[{"texto":"Una dice en qué cantidad se ha trabajado; la otra, de qué manera.","ok":true,"micro":"Se puede trabajar mucho y mal, o poco y bien: son dos informaciones independientes."},{"texto":"Las dos dicen lo mismo: que se ha trabajado.","ok":false,"micro":"Si dijeran lo mismo, no podríamos combinarlas: «Hemos trabajado mucho y bien» dice dos cosas distintas."}]},{"tipo":"par_minimo","oracion_a":"Hemos trabajado mucho este trimestre.","oracion_b":"Hemos trabajado bien este trimestre.","cambio":"mucho → bien","opciones":[{"texto":"CC Cantidad → CC Modo","ok":true,"micro":"Las dos son informaciones añadidas del mismo tipo, pero de subtipo distinto: una mide y la otra valora cómo."},{"texto":"CD → CC Modo","ok":false,"micro":"«Mucho» no es lo que recibe la acción: no se puede sustituir por «lo» («*lo hemos trabajado» dice otra cosa)."}]},{"tipo":"manipulacion","manipulacion":"suprime","oracion":"Hemos trabajado mucho este trimestre.","objetivo":{"texto":"mucho","funcion":"CC Cantidad"},"opciones":[{"texto":"Sigue funcionando (queda «Hemos trabajado este trimestre»).","ok":true,"micro":"Se quita el dato de cantidad y la oración sigue entera."},{"texto":"El verbo queda cojo.","ok":false,"micro":"No es el caso: «Hemos trabajado este trimestre» está completa."},{"texto":"Cambia de significado.","ok":false,"micro":"Lo esencial no cambia: solo dejamos de decir cuánto."}]},{"tipo":"juicio","oracion":"Este trimestre hemos trabajado mucho.","veredicto":"gramatical","explicacion":"La oración es correcta: los dos datos añadidos han cambiado de sitio y la oración aguanta igual de bien."},{"tipo":"etiqueta_prueba","oracion":"Hemos trabajado mucho este trimestre.","objetivo":{"texto":"este trimestre","funcion":"CC Tiempo"},"prueba_id":"PRU-SINT-CC-01","distractores":["PRU-SINT-CD-01","HEUR-COMO"],"enunciado":"tecnico"}],"zona_gris":false,"metadatos":{"curso_min":"3E","origen_oracion_id":"Hemos trabajado mucho este trimestre."}}	propio (lote 2 · CC Cantidad frente a CC Modo)	FALSE	TRUE
LB_0044	medio	3E	Con «con» delante, ¿se dice con quién o con qué?	CC Instrumento;CC Compañía	que_cambia;manipulacion;juicio;etiqueta_prueba	{"schema_version":"1.0","id":"LB_0044","nivel":"medio","titulo_problema":"Con «con» delante, ¿se dice con quién o con qué?","corpus":["Fue al cine con su mejor amigo.","Arregló el televisor con un destornillador."],"items":[{"tipo":"que_cambia","oracion_a":"Fue al cine con su mejor amigo.","oracion_b":"Arregló el televisor con un destornillador.","cambio":"con su mejor amigo → con un destornillador","opciones":[{"texto":"Una dice con quién se hace algo; la otra, con qué se hace.","ok":true,"micro":"El amigo va al cine también; el destornillador no arregla nada por su cuenta: es la herramienta."},{"texto":"Las dos dicen quién acompaña.","ok":false,"micro":"Un destornillador no acompaña a nadie: es aquello con lo que se hace la acción."}]},{"tipo":"manipulacion","manipulacion":"suprime","oracion":"Arregló el televisor con un destornillador.","objetivo":{"texto":"con un destornillador","funcion":"CC Instrumento"},"opciones":[{"texto":"Sigue funcionando (queda «Arregló el televisor»).","ok":true,"micro":"La herramienta es un añadido: se quita y la oración sigue entera."},{"texto":"El verbo queda cojo.","ok":false,"micro":"No es el caso: «Arregló el televisor» se entiende sin decir con qué."},{"texto":"Cambia de significado.","ok":false,"micro":"Lo esencial no cambia: solo se pierde el dato de la herramienta."}]},{"tipo":"juicio","oracion":"Fue el cine con su mejor amigo.","veredicto":"agramatical","causa":"transitividad","opciones_causa":["transitividad","regimen_prep"],"gemela_correcta":"Fue al cine con su mejor amigo.","explicacion":"«Ir» no admite nada detrás que reciba directamente su acción: el sitio al que se va necesita preposición («al cine»)."},{"tipo":"etiqueta_prueba","oracion":"Fue al cine con su mejor amigo.","objetivo":{"texto":"con su mejor amigo","funcion":"CC Compañía"},"prueba_id":"PRU-SINT-CC-01","distractores":["PRU-SINT-CREG-01","HEUR-COMO"],"enunciado":"tecnico"}],"zona_gris":false,"metadatos":{"curso_min":"3E","origen_oracion_id":"Fue al cine con su mejor amigo."}}	propio (lote 2 · CC Compañía frente a CC Instrumento)	FALSE	TRUE
