ID	Nivel	Curso_Min	Titulo_Problema	Procedimientos	Tipos_Item	JSON_Reto	Fuente	Zona_Gris	Activo
FP_0109	avanzado	1B	La pieza que no significa nada y sin embargo está ahí	derivada	agrupa;juicio;piezas	{"schema_version": "1.0", "id": "FP_0109", "nivel": "avanzado", "titulo_problema": "La pieza que no significa nada y sin embargo está ahí", "corpus": ["pan", "panecillo", "polvo", "polvareda", "humo", "humareda"], "items": [{"tipo": "agrupa", "criterio": "pieza_comun", "cestas": [{"nombre": "Llevan un trozo de más entre medias", "palabras": ["panecillo", "polvareda", "humareda"]}, {"nombre": "No lo llevan", "palabras": ["panadero", "humoso"]}], "feedback": "Ese trozo de enlace no significa nada por sí solo, pero sin él la palabra suena mal."}, {"tipo": "piezas", "modo": "cortar", "palabra": "panecillo", "cortes": ["pan", "ec", "illo"], "feedback": "Entre 'pan' y '-illo' aparece '-ec-', que no significa nada: solo sirve de enlace."}, {"tipo": "juicio", "forma": "*panillo", "veredicto": "no_existe", "causa": "alomorfo_incorrecto", "opciones_causa": ["alomorfo_incorrecto", "restriccion_sufijo"], "forma_correcta": "panecillo", "explicacion": "Sin el trozo de enlace la palabra se cae: el español dice 'panecillo'. Ese trozo no aporta significado, pero es obligatorio."}, {"tipo": "piezas", "modo": "etiquetar", "palabra": "panecillo", "cortes": ["pan", "ec", "illo"], "etiquetas": ["raiz", "interfijo", "sufijo"]}, {"tipo": "piezas", "modo": "etiquetar", "palabra": "humareda", "cortes": ["hum", "ar", "eda"], "etiquetas": ["raiz", "interfijo", "sufijo"]}], "zona_gris": false, "metadatos": {"origen_ud": "propio", "curso_min": "1B"}}	Auditoria_Fabrica_Reflexion_2026-08 §3 (lote 3)	FALSE	TRUE
FP_0110	basico	1E	¿Cuál de estas palabras no es de la familia del mar?	derivada	agrupa;clasifica_prueba;intruso;juicio;par_minimo	{"schema_version": "1.0", "id": "FP_0110", "nivel": "basico", "titulo_problema": "¿Cuál de estas palabras no es de la familia del mar?", "corpus": ["mar", "marítimo", "marea", "marinero"], "items": [{"tipo": "agrupa", "criterio": "familia_lexica", "cestas": [{"nombre": "Son de la familia de 'mar'", "palabras": ["mar", "marítimo", "marea", "marejada", "marinero"]}, {"nombre": "No son de esa familia", "palabras": ["matrimonio", "martillo"]}], "feedback": "Compartir el principio de la palabra no basta: hay que compartir el significado.", "sobrantes": [{"palabra": "matrimonio", "micro": "Empieza con 'mar-' y no habla del mar: un matrimonio es una pareja casada."}, {"palabra": "martillo", "micro": "Comparte las letras y nada más: un martillo sirve para clavar."}]}, {"tipo": "intruso", "palabras": ["marinero", "marítimo", "marea", "matrimonio"], "respuesta": "matrimonio", "feedback": "Las tres primeras hablan del mar; 'matrimonio', no."}, {"tipo": "par_minimo", "forma_a": "mar", "forma_b": "marinero", "cambio": "mar → marinero", "opciones": [{"texto": "Nombra a la persona que trabaja en el mar", "ok": true, "micro": "El marinero navega."}, {"texto": "Dice que hay mucha agua", "ok": false, "micro": "Eso lo dice 'marea', que es el subir y bajar del agua."}]}, {"tipo": "juicio", "forma": "*matrimoniero", "veredicto": "no_existe", "contexto": "Un alumno quería nombrar a quien trabaja en el mar y escribió…", "causa": "familia_falsa", "opciones_causa": ["familia_falsa", "orden_piezas"], "forma_correcta": "marinero", "explicacion": "'Matrimonio' no es de la familia de 'mar' aunque empiece igual: quien trabaja en el mar es el 'marinero'."}, {"tipo": "clasifica_prueba", "palabra": "marítimo", "procedimiento": "derivada", "prueba_id": "PRU-MORF-DERIV-01", "distractores": ["PRU-MORF-SIMPLE-01", "HEUR-PARECIDO"], "enunciado": "simple"}], "zona_gris": false, "metadatos": {"origen_ud": "propio", "curso_min": "1E"}}	Auditoria_Fabrica_Reflexion_2026-08 §3 (lote 3)	FALSE	TRUE
FP_0111	basico	1E	'Camarero' se parece a 'cama', pero ¿es de su familia?	derivada	agrupa;clasifica_prueba;intruso;par_minimo;piezas	{"schema_version": "1.0", "id": "FP_0111", "nivel": "basico", "titulo_problema": "'Camarero' se parece a 'cama', pero ¿es de su familia?", "corpus": ["cama", "camilla", "camastro", "camarero"], "items": [{"tipo": "agrupa", "criterio": "familia_lexica", "cestas": [{"nombre": "Son de la familia de 'cama'", "palabras": ["cama", "camilla", "camastro", "camita"]}, {"nombre": "No son de esa familia", "palabras": ["camarero", "camaleón"]}], "feedback": "A veces el parecido es una casualidad: hay que preguntarse por el significado.", "sobrantes": [{"palabra": "camarero", "micro": "Un camarero no trabaja con camas: la palabra viene de 'cámara', que era la habitación donde se servía."}]}, {"tipo": "intruso", "palabras": ["cama", "camilla", "camastro", "camarero"], "respuesta": "camarero", "feedback": "Las tres primeras son camas de algún tipo; el camarero sirve mesas."}, {"tipo": "par_minimo", "forma_a": "cama", "forma_b": "camastro", "cambio": "cama → camastro", "opciones": [{"texto": "Nombra la misma cosa, pero fea o vieja", "ok": true, "micro": "Un camastro es una cama mala."}, {"texto": "Nombra el sitio donde se guardan", "ok": false, "micro": "Ese sitio no se fabrica con este trozo."}]}, {"tipo": "piezas", "modo": "etiquetar", "palabra": "camilla", "cortes": ["cam", "illa"], "etiquetas": ["raiz", "sufijo"]}, {"tipo": "clasifica_prueba", "palabra": "camilla", "procedimiento": "derivada", "prueba_id": "PRU-MORF-DERIV-01", "distractores": ["PRU-MORF-SIMPLE-01", "HEUR-PARECIDO"], "enunciado": "simple"}], "zona_gris": false, "metadatos": {"origen_ud": "propio", "curso_min": "1E"}}	Auditoria_Fabrica_Reflexion_2026-08 §3 (lote 3)	FALSE	TRUE
FP_0112	medio	3E	Dos familias que suenan igual	derivada	agrupa;cascada;intruso;juicio;par_minimo	{"schema_version": "1.0", "id": "FP_0112", "nivel": "medio", "titulo_problema": "Dos familias que suenan igual", "corpus": ["sol", "solar", "soleado", "soledad", "solitario"], "items": [{"tipo": "agrupa", "criterio": "familia_lexica", "cestas": [{"nombre": "Hablan del sol", "palabras": ["sol", "solar", "soleado", "girasol"]}, {"nombre": "Hablan de estar sin compañía", "palabras": ["soledad", "solitario", "solista"]}], "feedback": "Dos familias distintas pueden empezar con las mismas letras y no tener ninguna relación.", "sobrantes": [{"palabra": "soledad", "micro": "Empieza igual que 'sol' y no viene de ahí: viene de 'solo'."}]}, {"tipo": "intruso", "palabras": ["sol", "solar", "soleado", "soledad"], "respuesta": "soledad", "feedback": "'Soledad' no viene de 'sol', sino de 'solo': es estar sin compañía."}, {"tipo": "par_minimo", "forma_a": "soleado", "forma_b": "soledad", "cambio": "soleado → soledad", "opciones": [{"texto": "Son de familias distintas aunque empiecen igual", "ok": true, "micro": "'Soleado' viene de 'sol'; 'soledad', de 'solo'."}, {"texto": "Son de la misma familia", "ok": false, "micro": "Compartir letras no basta: hay que compartir el significado de base."}]}, {"tipo": "juicio", "forma": "*soledario", "veredicto": "no_existe", "contexto": "Un alumno quería nombrar lo que aprovecha la luz del sol y escribió…", "causa": "familia_falsa", "opciones_causa": ["familia_falsa", "orden_piezas"], "forma_correcta": "solar", "explicacion": "'Soledad' y 'solitario' no son de la familia de 'sol', así que no sirven de base para hablar del sol: lo que aprovecha su luz es 'solar'."}, {"tipo": "cascada", "palabra": "soledad", "pasos": [{"pregunta": "¿Está formada uniendo dos palabras que aportan su significado a la palabra nueva?", "respuesta": "no"}, {"pregunta": "¿Tiene una pieza principal con algo pegado detrás que le cambia el significado?", "respuesta": "si"}], "procedimiento": "derivada"}], "zona_gris": false, "metadatos": {"origen_ud": "propio", "curso_min": "3E"}}	Auditoria_Fabrica_Reflexion_2026-08 §3 (lote 3)	FALSE	TRUE
FP_0113	medio	3E	¿'Piedad' tiene algo que ver con los pies?	derivada	agrupa;clasifica_prueba;intruso;par_minimo	{"schema_version": "1.0", "id": "FP_0113", "nivel": "medio", "titulo_problema": "¿'Piedad' tiene algo que ver con los pies?", "corpus": ["pie", "peatón", "piecito", "piedad"], "items": [{"tipo": "agrupa", "criterio": "familia_lexica", "cestas": [{"nombre": "Tienen que ver con el pie", "palabras": ["pie", "pedal", "piecito", "peatón"]}, {"nombre": "No tienen que ver con el pie", "palabras": ["piedad", "piedra"]}], "feedback": "El oído engaña: 'peatón' sí es de la familia de 'pie' aunque no lo parezca, y 'piedad' no lo es aunque lo parezca.", "sobrantes": [{"palabra": "piedad", "micro": "Suena a 'pie' y significa compasión: no hay ninguna relación."}, {"palabra": "piedra", "micro": "También empieza igual, y es una roca."}]}, {"tipo": "intruso", "palabras": ["pie", "pedal", "peatón", "piedad"], "respuesta": "piedad", "feedback": "Las tres primeras tienen que ver con andar o con los pies; 'piedad' es compasión."}, {"tipo": "par_minimo", "forma_a": "pie", "forma_b": "piecito", "cambio": "pie → piecito", "opciones": [{"texto": "Dice que es pequeño", "ok": true, "micro": "Un piecito es un pie pequeño."}, {"texto": "Nombra otra cosa distinta", "ok": false, "micro": "Eso pasa con 'pedal', que ya es otro objeto."}]}, {"tipo": "clasifica_prueba", "palabra": "piecito", "procedimiento": "derivada", "prueba_id": "PRU-MORF-DERIV-01", "distractores": ["PRU-MORF-NUEVA-01", "HEUR-PARECIDO"], "enunciado": "tecnico"}], "zona_gris": false, "metadatos": {"origen_ud": "propio", "curso_min": "3E"}}	Auditoria_Fabrica_Reflexion_2026-08 §3 (lote 3)	FALSE	TRUE
FP_0114	medio	3E	¿Cuándo deja una sigla de comportarse como una sigla?	sigla	cascada;intruso;juicio;par_minimo	{"schema_version": "1.0", "id": "FP_0114", "nivel": "medio", "titulo_problema": "¿Cuándo deja una sigla de comportarse como una sigla?", "corpus": ["ONG", "radar", "láser"], "items": [{"tipo": "intruso", "palabras": ["ONG", "OMS", "ONU", "radar"], "respuesta": "radar", "feedback": "'Radar' nació de unas iniciales, pero hoy se escribe y se lee como una palabra corriente."}, {"tipo": "juicio", "forma": "IESs", "veredicto": "norma_culta", "contexto": "En un trabajo de clase aparece escrito: 'En Murcia hay muchos IESs'.", "causa": "sigla_plural", "opciones_causa": ["sigla_plural", "sigla_minuscula"], "forma_correcta": "los IES", "explicacion": "Esta forma no ha dado el paso: se sigue escribiendo con mayúsculas y no admite la '-s'. El plural lo marca la palabra de delante, igual que en 'las ONG'."}, {"tipo": "juicio", "forma": "radares", "veredicto": "correcta", "explicacion": "'Radar' ya se comporta como cualquier palabra española: se escribe en minúscula y hace el plural con '-es'. Que admita piezas es la prueba de que ha dejado de ser una fórmula."}, {"tipo": "par_minimo", "forma_a": "ONG", "forma_b": "radar", "cambio": "ONG → radar", "opciones": [{"texto": "Una sigue siendo una fórmula de iniciales y la otra ya es una palabra corriente", "ok": true, "micro": "'Radar' admite plural y minúscula; 'ONG', no."}, {"texto": "Las dos funcionan igual", "ok": false, "micro": "La prueba está en si admiten piezas: 'radares' existe, 'ONGs' no."}]}, {"tipo": "cascada", "palabra": "láser", "pasos": [{"pregunta": "¿Está formada uniendo dos palabras que aportan su significado a la palabra nueva?", "respuesta": "no"}, {"pregunta": "¿Está hecha solo con las iniciales de varias palabras?", "respuesta": "si"}, {"pregunta": "¿Se escribe hoy en minúscula y admite plural?", "respuesta": "si"}], "conclusion": "Nació de unas iniciales y hoy se comporta como una palabra corriente: por eso se escribe 'láser' y su plural es 'láseres'."}], "zona_gris": false, "metadatos": {"origen_ud": "propio", "curso_min": "3E"}}	Auditoria_Fabrica_Reflexion_2026-08 §3 (lote 3)	FALSE	TRUE
FP_0115	medio	3E	Fórmulas de iniciales que ya son palabras corrientes	sigla	clasifica_prueba;intruso;juicio	{"schema_version": "1.0", "id": "FP_0115", "nivel": "medio", "titulo_problema": "Fórmulas de iniciales que ya son palabras corrientes", "corpus": ["wifi", "pyme", "uci"], "items": [{"tipo": "intruso", "palabras": ["wifi", "pyme", "uci", "hacker"], "respuesta": "hacker", "feedback": "'Hacker' viene del inglés entera; las otras tres nacieron de las iniciales de varias palabras."}, {"tipo": "juicio", "forma": "wifis", "veredicto": "correcta", "explicacion": "'Wifi' ya es una palabra corriente: se escribe en minúscula y hace el plural con '-s', como cualquier nombre."}, {"tipo": "juicio", "forma": "PYMEs", "veredicto": "norma_culta", "causa": "sigla_plural", "opciones_causa": ["sigla_plural", "sigla_minuscula"], "forma_correcta": "pymes", "explicacion": "Esta forma mezcla las dos etapas: si la palabra ya se ha hecho corriente, va entera en minúscula y con su plural normal."}, {"tipo": "clasifica_prueba", "palabra": "uci", "procedimiento": "sigla", "prueba_id": "PRU-MORF-SIGLA-01", "distractores": ["PRU-MORF-ACRO-01", "HEUR-MAYUSCULAS"], "enunciado": "tecnico", "peso": 2}], "zona_gris": false, "metadatos": {"origen_ud": "propio", "curso_min": "3E"}}	Auditoria_Fabrica_Reflexion_2026-08 §3 (lote 3)	FALSE	TRUE
FP_0116	medio	3E	Palabras que alguien recortó	acortamiento	cascada;intruso;juicio	{"schema_version": "1.0", "id": "FP_0116", "nivel": "medio", "titulo_problema": "Palabras que alguien recortó", "corpus": ["bici", "finde", "insti", "boli"], "items": [{"tipo": "intruso", "palabras": ["bici", "boli", "insti", "tuit"], "respuesta": "tuit", "feedback": "'Tuit' no es el recorte de una palabra española más larga: viene del inglés."}, {"tipo": "juicio", "forma": "*bicic", "veredicto": "no_existe", "causa": "acortamiento_mal", "opciones_causa": ["acortamiento_mal", "abreviatura_sin_punto"], "forma_correcta": "bici", "explicacion": "El recorte se hace por sílabas completas: 'bi-ci'. Cortar por donde cae mal deja una forma que nadie reconoce."}, {"tipo": "juicio", "forma": "finde", "veredicto": "correcta", "explicacion": "'Fin de semana' se ha recortado a 'finde', y el recorte respeta las sílabas: la palabra funciona."}, {"tipo": "cascada", "palabra": "boli", "pasos": [{"pregunta": "¿Está formada uniendo dos palabras que aportan su significado a la palabra nueva?", "respuesta": "no"}, {"pregunta": "¿Está hecha solo con las iniciales de varias palabras?", "respuesta": "no"}, {"pregunta": "¿Existía antes una palabra más larga de la que esta se ha recortado?", "respuesta": "si"}], "procedimiento": "acortamiento"}], "zona_gris": false, "metadatos": {"origen_ud": "propio", "curso_min": "3E"}}	Auditoria_Fabrica_Reflexion_2026-08 §3 (lote 3)	FALSE	TRUE
FP_0117	avanzado	1B	Lo que solo existe cuando se escribe	abreviatura	agrupa;clasifica_prueba;juicio	{"schema_version": "1.0", "id": "FP_0117", "nivel": "avanzado", "titulo_problema": "Lo que solo existe cuando se escribe", "corpus": ["pág.", "Sra.", "núm.", "EE. UU."], "items": [{"tipo": "agrupa", "criterio": "pieza_comun", "cestas": [{"nombre": "Se leen enteras aunque se escriban cortas", "palabras": ["pág.", "Sra.", "núm.", "etc."]}, {"nombre": "Se leen tal como se escriben", "palabras": ["ONG", "láser", "uci"]}], "feedback": "Unas son una manera de escribir; otras son palabras que se dicen en voz alta."}, {"tipo": "juicio", "forma": "Sra", "veredicto": "norma_culta", "contexto": "En la cabecera de una carta aparece escrito…", "causa": "abreviatura_sin_punto", "opciones_causa": ["abreviatura_sin_punto", "sigla_puntos"], "forma_correcta": "Sra.", "explicacion": "Falta el punto: sin él no queda claro que esa forma corta se lee entera, 'señora'."}, {"tipo": "juicio", "forma": "EE. UU.", "veredicto": "correcta", "explicacion": "Las formas cortas de plural doblan la letra y llevan punto y espacio: está bien escrita."}, {"tipo": "clasifica_prueba", "palabra": "núm.", "procedimiento": "abreviatura", "prueba_id": "PRU-MORF-ABREV-01", "distractores": ["PRU-MORF-ACORT-01", "HEUR-MAYUSCULAS"], "enunciado": "tecnico", "peso": 2}], "zona_gris": false, "metadatos": {"origen_ud": "propio", "curso_min": "1B"}}	Auditoria_Fabrica_Reflexion_2026-08 §3 (lote 3)	FALSE	TRUE
FP_0118	avanzado	1B	Palabras con números dentro	numeronimo	cascada;clasifica_prueba;intruso;juicio	{"schema_version": "1.0", "id": "FP_0118", "nivel": "avanzado", "titulo_problema": "Palabras con números dentro", "corpus": ["5G", "MP3", "4x4", "11-S"], "items": [{"tipo": "intruso", "palabras": ["5G", "MP3", "4x4", "OMS"], "respuesta": "OMS", "feedback": "'OMS' está hecha solo con letras iniciales: no lleva ninguna cifra."}, {"tipo": "juicio", "forma": "los 4x4", "veredicto": "correcta", "explicacion": "La cifra forma parte del nombre y no se puede quitar. El plural no se pega al final: lo marca la palabra de delante."}, {"tipo": "clasifica_prueba", "palabra": "5G", "procedimiento": "numeronimo", "prueba_id": "PRU-MORF-NUM-01", "distractores": ["PRU-MORF-SIGLA-01", "HEUR-MAYUSCULAS"], "enunciado": "tecnico"}, {"tipo": "cascada", "palabra": "MP3", "pasos": [{"pregunta": "¿Está formada uniendo dos palabras que aportan su significado a la palabra nueva?", "respuesta": "no"}, {"pregunta": "¿Está hecha solo con las iniciales de varias palabras?", "respuesta": "no"}, {"pregunta": "¿Mezcla cifras y letras, y la cifra forma parte del nombre?", "respuesta": "si"}], "procedimiento": "numeronimo"}], "zona_gris": false, "metadatos": {"origen_ud": "propio", "curso_min": "1B"}}	Auditoria_Fabrica_Reflexion_2026-08 §3 (lote 3)	FALSE	TRUE
FP_0119	medio	3E	La misma pieza en cuatro palabras distintas	compuesta_culta	agrupa;clasifica_prueba;par_minimo;piezas	{"schema_version": "1.0", "id": "FP_0119", "nivel": "medio", "titulo_problema": "La misma pieza en cuatro palabras distintas", "corpus": ["biología", "biólogo", "biografía", "biodegradable"], "items": [{"tipo": "agrupa", "criterio": "pieza_comun", "cestas": [{"nombre": "Llevan la pieza de 'biología'", "palabras": ["biología", "biólogo", "biografía", "biodegradable"]}, {"nombre": "No la llevan", "palabras": ["bicicleta", "bingo"]}], "feedback": "La misma pieza aparece en palabras muy distintas: lo que cambia es con qué se junta.", "sobrantes": [{"palabra": "bicicleta", "micro": "Empieza por 'bi-', que aquí significa 'dos ruedas', no 'vida'."}]}, {"tipo": "par_minimo", "forma_a": "biología", "forma_b": "biólogo", "cambio": "biología → biólogo", "opciones": [{"texto": "Una nombra el estudio y la otra a la persona que lo practica", "ok": true, "micro": "La pieza final es la que decide: una nombra la ciencia, la otra a quien la ejerce."}, {"texto": "Significan lo mismo", "ok": false, "micro": "Si significaran lo mismo, sobraría una de las dos."}]}, {"tipo": "piezas", "modo": "cortar", "palabra": "biografía", "cortes": ["bio", "grafía"], "feedback": "La vocal va dentro de la pieza: 'bio-' se presenta siempre así, nunca 'bi-' + 'o'."}, {"tipo": "piezas", "modo": "etiquetar", "palabra": "biología", "cortes": ["bio", "logía"], "etiquetas": ["elemento_culto", "elemento_culto"]}, {"tipo": "clasifica_prueba", "palabra": "biología", "procedimiento": "compuesta_culta", "prueba_id": "PRU-MORF-CCULTA-01", "distractores": ["PRU-MORF-CLEX-01", "HEUR-LONGITUD"], "enunciado": "tecnico"}], "zona_gris": false, "metadatos": {"origen_ud": "propio", "curso_min": "3E"}}	Auditoria_Fabrica_Reflexion_2026-08 §3 (lote 3)	FALSE	TRUE
FP_0120	medio	3E	Agrupar por la pieza, no por lo que sabes de memoria	compuesta_culta	agrupa;clasifica_prueba;par_minimo;piezas	{"schema_version": "1.0", "id": "FP_0120", "nivel": "medio", "titulo_problema": "Agrupar por la pieza, no por lo que sabes de memoria", "corpus": ["geología", "geografía", "biografía", "ortografía"], "items": [{"tipo": "agrupa", "criterio": "pieza_comun", "cestas": [{"nombre": "Terminan como 'geografía'", "palabras": ["geografía", "biografía", "ortografía"]}, {"nombre": "Terminan como 'geología'", "palabras": ["geología", "biología", "psicología"]}], "feedback": "Las dos series empiezan igual y terminan distinto: la pieza final es la que manda."}, {"tipo": "par_minimo", "forma_a": "geología", "forma_b": "geografía", "cambio": "geología → geografía", "opciones": [{"texto": "Cambia lo que se hace con la Tierra: estudiarla o describirla", "ok": true, "micro": "Las dos hablan de la Tierra; la pieza final dice qué se hace con ella."}, {"texto": "Cambia el sitio del que hablan", "ok": false, "micro": "El sitio es el mismo en las dos."}]}, {"tipo": "piezas", "modo": "etiquetar", "palabra": "geografía", "cortes": ["geo", "grafía"], "etiquetas": ["elemento_culto", "elemento_culto"]}, {"tipo": "clasifica_prueba", "palabra": "geografía", "procedimiento": "compuesta_culta", "prueba_id": "PRU-MORF-CCULTA-01", "distractores": ["PRU-MORF-CLEX-01", "HEUR-MEMORIA"], "enunciado": "tecnico"}], "zona_gris": false, "metadatos": {"origen_ud": "propio", "curso_min": "3E"}}	Auditoria_Fabrica_Reflexion_2026-08 §3 (lote 3)	FALSE	TRUE
FP_0121	avanzado	1B	'Euro-': ¿pieza culta o palabra recortada?	compuesta_culta	clasifica_prueba;frontera;intruso;piezas	{"schema_version": "1.0", "id": "FP_0121", "nivel": "avanzado", "titulo_problema": "'Euro-': ¿pieza culta o palabra recortada?", "corpus": ["eurodiputado", "euroescéptico", "europeo"], "items": [{"tipo": "intruso", "palabras": ["eurodiputado", "euroescéptico", "eurozona", "euforia"], "respuesta": "euforia", "feedback": "'Euforia' empieza parecido y es una alegría enorme: no habla de Europa."}, {"tipo": "frontera", "palabra": "eurodiputado", "opciones": [{"texto": "compuesta culta", "ok": true, "micro": "'Euro-' se comporta como las piezas cultas: no aparece nunca sola y se pega delante de un nombre."}, {"texto": "formada sobre 'europeo' recortado", "ok": true, "micro": "'Euro-' sale de 'Europa' y 'europeo', que sí son palabras: por eso funciona también como un recorte."}], "explicacion": "Las dos lecturas se defienden. Lo que se evalúa es que sepas justificar la tuya.", "peso": 2}, {"tipo": "piezas", "modo": "cortar", "palabra": "eurodiputado", "cortes": ["euro", "diputado"], "feedback": "La segunda pieza es una palabra entera; la primera, no aparece nunca sola."}, {"tipo": "clasifica_prueba", "palabra": "euroescéptico", "procedimiento": "compuesta_culta", "prueba_id": "PRU-MORF-CCULTA-01", "distractores": ["PRU-MORF-ACORT-01", "HEUR-LONGITUD"], "enunciado": "tecnico"}], "zona_gris": true, "metadatos": {"origen_ud": "propio", "curso_min": "1B"}}	Auditoria_Fabrica_Reflexion_2026-08 §3 (lote 3)	TRUE	TRUE
FP_0122	avanzado	1B	¿Dónde se corta 'fotografía'?	compuesta_culta	clasifica_prueba;intruso;piezas	{"schema_version": "1.0", "id": "FP_0122", "nivel": "avanzado", "titulo_problema": "¿Dónde se corta 'fotografía'?", "corpus": ["fotografía", "fotógrafo", "telescopio"], "items": [{"tipo": "intruso", "palabras": ["fotografía", "fotógrafo", "fotocopia", "fortaleza"], "respuesta": "fortaleza", "feedback": "'Fortaleza' empieza parecido y no tiene nada que ver: es un castillo o la fuerza de algo."}, {"tipo": "piezas", "modo": "cortar", "palabra": "fotografía", "cortes": ["foto", "grafía"], "feedback": "La vocal de enlace va dentro de la pieza: 'foto-' se presenta así, como 'bio-' o 'tele-'. Cortar 'fot' + 'o' + 'grafía' inventa una pieza que no existe."}, {"tipo": "piezas", "modo": "etiquetar", "palabra": "telescopio", "cortes": ["tele", "scopio"], "etiquetas": ["elemento_culto", "elemento_culto"]}, {"tipo": "clasifica_prueba", "palabra": "fotografía", "procedimiento": "compuesta_culta", "prueba_id": "PRU-MORF-CCULTA-01", "distractores": ["PRU-MORF-CLEX-01", "HEUR-DOS-PARTES"], "enunciado": "tecnico"}], "zona_gris": false, "metadatos": {"origen_ud": "propio", "curso_min": "1B"}}	Auditoria_Fabrica_Reflexion_2026-08 §3 (lote 3)	FALSE	TRUE
