ID	Nivel	Curso_Min	Titulo_Problema	Procedimientos	Tipos_Item	JSON_Reto	Fuente	Zona_Gris	Activo
FP_0071	avanzado	1B	«Cama nido»: ¿un compuesto sintagmático limpio, o hay algo de locución?		intruso;frontera;cascada	{"schema_version":"1.0","id":"FP_0071","nivel":"avanzado","titulo_problema":"«Cama nido»: ¿un compuesto sintagmático limpio, o hay algo de locución?","corpus":["cama nido","cama","nido","litera"],"items":[{"tipo":"intruso","palabras":["cama nido","litera","cama plegable","nido de abeja"],"respuesta":"nido de abeja","feedback":"«Nido de abeja» nombra un tejido, no un tipo de cama: las otras tres sí son muebles para dormir."},{"tipo":"frontera","palabra":"cama nido","opciones":[{"texto":"compuesto sintagmático: dos sustantivos en aposición, como 'hombre rana'","ok":true,"micro":"No lleva preposición: son dos sustantivos pegados, la misma estructura que 'pez espada'."},{"texto":"locución nominal: el segundo sustantivo funciona como metáfora, no como comparación literal","ok":true,"micro":"Una cama nido no es una cama parecida a un nido: es una cama que se guarda dentro de otra, como los huevos en un nido. El parecido es metafórico, no literal."}],"explicacion":"Por la estructura (dos sustantivos sin preposición) parece un compuesto limpio como 'hombre rana'; por el significado (metáfora del nido) se acerca a la locución. Las dos lecturas se defienden."},{"tipo":"cascada","palabra":"cama nido","pasos":[{"pregunta":"¿Lleva preposición entre las dos palabras?","respuesta":"no"},{"pregunta":"¿Una cama nido se parece literalmente a un nido de pájaro?","respuesta":"no"}],"conclusion":"Por la forma parece un compuesto sintagmático limpio (sin preposición); por el significado metafórico se defiende también como locución. Aquí no hay una única respuesta cerrada."}],"zona_gris":true,"metadatos":{"origen_ud":"Schema_Formacion_v1.0 §12.4 (locuciones, casos del lote 1B)","curso_min":"1B"}}	docs/Schema_Formacion_v1.0.md	TRUE	TRUE
FP_0072	avanzado	1B	«Hombre rana»: ¿tan limpio como «pez espada», o también hay algo de locución?		intruso;frontera;cascada	{"schema_version":"1.0","id":"FP_0072","nivel":"avanzado","titulo_problema":"«Hombre rana»: ¿tan limpio como «pez espada», o también hay algo de locución?","corpus":["hombre rana","pez espada","buceador","coche cama"],"items":[{"tipo":"intruso","palabras":["hombre rana","buceador","submarinista","coche cama"],"respuesta":"coche cama","feedback":"«Coche cama» nombra un vagón de tren, no a una persona que bucea: las otras tres sí hablan de bucear."},{"tipo":"frontera","palabra":"hombre rana","opciones":[{"texto":"compuesto sintagmático: dos sustantivos en aposición, como 'pez espada' o 'coche cama'","ok":true,"micro":"Tiene la misma estructura que otros compuestos limpios: dos sustantivos, sin preposición."},{"texto":"locución nominal: la comparación con la rana es metafórica, no descriptiva como en 'pez espada'","ok":true,"micro":"Un pez espada tiene literalmente forma de espada; un hombre rana no se parece físicamente a una rana, solo actúa como ella bajo el agua. La NGLE incluye este tipo de comparación fijada entre las locuciones."}],"explicacion":"Estructuralmente es idéntico a 'pez espada' (dos sustantivos sin preposición), pero su comparación es más metafórica que descriptiva: por eso también se defiende como locución."},{"tipo":"cascada","palabra":"hombre rana","pasos":[{"pregunta":"¿Lleva preposición entre las dos palabras?","respuesta":"no"},{"pregunta":"¿Un hombre rana se parece físicamente a una rana, como un pez espada se parece a una espada?","respuesta":"no"}],"conclusion":"La estructura es la de un compuesto sintagmático limpio, pero la comparación con la rana es metafórica: por eso también admite lectura de locución."}],"zona_gris":true,"metadatos":{"origen_ud":"Schema_Formacion_v1.0 §12.4 (locuciones, casos del lote 1B)","curso_min":"1B"}}	docs/Schema_Formacion_v1.0.md	TRUE	TRUE
FP_0073	avanzado	1B	«Inmovilizable»: ¿de qué palabra sale, de «movilizable» o de «inmovilizar»?		intruso;frontera;piezas	{"schema_version":"1.0","id":"FP_0073","nivel":"avanzado","titulo_problema":"«Inmovilizable»: ¿de qué palabra sale, de «movilizable» o de «inmovilizar»?","corpus":["movilizar","movilizable","inmovilizar","inmovilizable"],"items":[{"tipo":"intruso","palabras":["inmovilizable","movilizable","inmovilizar","inmoral"],"respuesta":"inmoral","feedback":"«Inmoral» no comparte la base «movil-» con las otras tres."},{"tipo":"frontera","palabra":"inmovilizable","opciones":[{"texto":"in- + movilizable: 'que no se puede movilizar'","ok":true,"micro":"'Movilizable' existe, y añadirle 'in-' da esta lectura."},{"texto":"inmovilizar + -able: 'que se puede inmovilizar'","ok":true,"micro":"'Inmovilizar' existe, y añadirle '-able' da esta otra lectura, igual de viva."}],"explicacion":"Las dos escaleras llegan a formas que existen de verdad y a significados que se usan: no hay un único orden real de fabricación para esta palabra."},{"tipo":"piezas","modo":"etiquetar","palabra":"inmovilizable","cortes":["in","movil","iz","able"],"etiquetas":["prefijo","raiz","sufijo","sufijo"]}],"zona_gris":true,"metadatos":{"origen_ud":"Schema_Formacion_v1.0 §12.2 (regla de salida, doble análisis)","curso_min":"1B"}}	docs/Schema_Formacion_v1.0.md	TRUE	TRUE
FP_0074	avanzado	1B	«Desordenado»: ¿de qué palabra sale, de «ordenado» o de «desordenar»?		intruso;frontera;piezas	{"schema_version":"1.0","id":"FP_0074","nivel":"avanzado","titulo_problema":"«Desordenado»: ¿de qué palabra sale, de «ordenado» o de «desordenar»?","corpus":["ordenar","ordenado","desordenar","desordenado"],"items":[{"tipo":"intruso","palabras":["desordenado","ordenado","desordenar","desorientado"],"respuesta":"desorientado","feedback":"«Desorientado» no comparte con «ordenar» el trozo «orden» que sí tienen las otras tres."},{"tipo":"frontera","palabra":"desordenado","opciones":[{"texto":"des- + ordenado: 'que no está ordenado' (lectura adjetival)","ok":true,"micro":"'Ordenado' existe como adjetivo, y 'des-' lo niega."},{"texto":"desordenar + -ado: 'que ha sido desordenado' (lectura participial)","ok":true,"micro":"'Desordenar' existe como verbo, y '-ado' forma su participio."}],"explicacion":"Las dos lecturas están vivas en el uso: la adjetival ('no ordenado') y la participial ('que alguien desordenó'). No hay un único orden real de fabricación."},{"tipo":"piezas","modo":"etiquetar","palabra":"desordenado","cortes":["des","orden","ad","o"],"etiquetas":["prefijo","raiz","sufijo","flexivo"]}],"zona_gris":true,"metadatos":{"origen_ud":"Schema_Formacion_v1.0 §12.2 (regla de salida, doble análisis)","curso_min":"1B"}}	docs/Schema_Formacion_v1.0.md	TRUE	TRUE
FP_0075	avanzado	1B	«Pelirrojo»: ¿por qué la «o» de «pelo» se convierte en «i»?	compuesta_lexica	intruso;juicio;piezas;clasifica_prueba	{"schema_version":"1.0","id":"FP_0075","nivel":"avanzado","titulo_problema":"«Pelirrojo»: ¿por qué la «o» de «pelo» se convierte en «i»?","corpus":["pelo","rojo","pelirrojo","peliagudo"],"items":[{"tipo":"intruso","palabras":["pelirrojo","peliagudo","pelirrubio","perdedor"],"respuesta":"perdedor","feedback":"«Perdedor» no comparte la pieza «peli-» con las otras tres."},{"tipo":"juicio","forma":"*Pelorrojo","veredicto":"no_existe","causa":"alomorfo_incorrecto","opciones_causa":["alomorfo_incorrecto","orden_piezas"],"forma_correcta":"pelirrojo","explicacion":"En este compuesto, «pelo» toma la forma «peli-» al unirse a la segunda base: usar «pelo-» entero es el alomorfo que no toca."},{"tipo":"piezas","modo":"etiquetar","palabra":"pelirrojo","cortes":["pel","i","rroj","o"],"etiquetas":["raiz","vocal_cierre","raiz","flexivo"]},{"tipo":"clasifica_prueba","palabra":"pelirrojo","procedimiento":"compuesta_lexica","prueba_id":"PRU-MORF-CLEX-01","distractores":["PRU-MORF-DERIV-01","HEUR-PARECIDO"],"enunciado":"tecnico","peso":2}],"zona_gris":false,"metadatos":{"origen_ud":"banco_fabrica_palabras_2 (morfología léxica avanzada)","curso_min":"1B"}}	docs/fuentes/banco_fabrica_palabras_2.md	FALSE	TRUE
FP_0076	avanzado	1B	«Agridulce»: ¿por qué «agrio» pierde la «o» final?	compuesta_lexica	intruso;juicio;piezas;clasifica_prueba	{"schema_version":"1.0","id":"FP_0076","nivel":"avanzado","titulo_problema":"«Agridulce»: ¿por qué «agrio» pierde la «o» final?","corpus":["agrio","dulce","agridulce","agriar"],"items":[{"tipo":"intruso","palabras":["agridulce","agrio","agriar","agricultor"],"respuesta":"agricultor","feedback":"«Agricultor» viene del latín «ager» (campo), no de «agrio»: es una coincidencia de sonido, no de familia."},{"tipo":"juicio","forma":"*Agriodulce","veredicto":"no_existe","causa":"alomorfo_incorrecto","opciones_causa":["alomorfo_incorrecto","familia_falsa"],"forma_correcta":"agridulce","explicacion":"«Agrio» se convierte en «agri-» antes de unirse a «dulce»: mantenerlo entero da un alomorfo que no existe en este compuesto."},{"tipo":"piezas","modo":"etiquetar","palabra":"agridulce","cortes":["agr","i","dulce"],"etiquetas":["raiz","vocal_cierre","base"]},{"tipo":"clasifica_prueba","palabra":"agridulce","procedimiento":"compuesta_lexica","prueba_id":"PRU-MORF-CLEX-01","distractores":["PRU-MORF-DERIV-01","HEUR-PARECIDO"],"enunciado":"tecnico","peso":2}],"zona_gris":false,"metadatos":{"origen_ud":"banco_fabrica_palabras_2 (morfología léxica avanzada)","curso_min":"1B"}}	docs/fuentes/banco_fabrica_palabras_2.md	FALSE	TRUE
FP_0077	avanzado	1B	«Hojalata»: ¿por qué «hoja» se queda solo en «hoj-»?	compuesta_lexica	intruso;juicio;piezas;clasifica_prueba	{"schema_version":"1.0","id":"FP_0077","nivel":"avanzado","titulo_problema":"«Hojalata»: ¿por qué «hoja» se queda solo en «hoj-»?","corpus":["hoja","lata","hojalata","hojalatero"],"items":[{"tipo":"intruso","palabras":["hojalata","hojalatero","hojalatería","hojaldre"],"respuesta":"hojaldre","feedback":"«Hojaldre» no tiene que ver con la lata: las otras tres pertenecen a la familia de «hojalata»."},{"tipo":"juicio","forma":"*Hojilata","veredicto":"no_existe","causa":"alomorfo_incorrecto","opciones_causa":["alomorfo_incorrecto","orden_piezas"],"forma_correcta":"hojalata","explicacion":"«Hoja» se une a «lata» con una vocal de enlace «-a-», no con «-i-»: «hojilata» no es el alomorfo real de este compuesto."},{"tipo":"piezas","modo":"etiquetar","palabra":"hojalata","cortes":["hoj","a","lata"],"etiquetas":["raiz","vocal_cierre","base"]},{"tipo":"clasifica_prueba","palabra":"hojalata","procedimiento":"compuesta_lexica","prueba_id":"PRU-MORF-CLEX-01","distractores":["PRU-MORF-CSINT-01","HEUR-PARECIDO"],"enunciado":"tecnico","peso":2}],"zona_gris":false,"metadatos":{"origen_ud":"banco_fabrica_palabras_2 (morfología léxica avanzada)","curso_min":"1B"}}	docs/fuentes/banco_fabrica_palabras_2.md	FALSE	TRUE
FP_0078	avanzado	1B	«Panadero»: ¿qué pieza sin significado propio conecta «pan» con «-ero»?	derivada	intruso;juicio;piezas;clasifica_prueba	{"schema_version":"1.0","id":"FP_0078","nivel":"avanzado","titulo_problema":"«Panadero»: ¿qué pieza sin significado propio conecta «pan» con «-ero»?","corpus":["pan","panadero","panadería","panecillo"],"items":[{"tipo":"intruso","palabras":["panadero","panadería","panecillo","pantalla"],"respuesta":"pantalla","feedback":"«Pantalla» no comparte con «pan» el trozo inicial que sí tienen las otras tres."},{"tipo":"juicio","forma":"*Panero","veredicto":"no_existe","causa":"alomorfo_incorrecto","opciones_causa":["alomorfo_incorrecto","restriccion_sufijo"],"forma_correcta":"panadero","explicacion":"Entre «pan» y «-ero» se cuela una pieza de enlace, «-ad-», sin significado propio: quitarla da una forma que no es la real."},{"tipo":"piezas","modo":"etiquetar","palabra":"panadero","cortes":["pan","ad","er","o"],"etiquetas":["raiz","interfijo","sufijo","flexivo"]},{"tipo":"clasifica_prueba","palabra":"panadero","procedimiento":"derivada","prueba_id":"PRU-MORF-DERIV-01","distractores":["PRU-MORF-SIMPLE-01","HEUR-PARECIDO"],"enunciado":"tecnico"}],"zona_gris":false,"metadatos":{"origen_ud":"banco_fabrica_palabras_2 (morfología léxica avanzada)","curso_min":"1B"}}	docs/fuentes/banco_fabrica_palabras_2.md	FALSE	TRUE
FP_0079	avanzado	1B	«Arboleda»: ¿por qué no vale cualquier sufijo de conjunto?	derivada	intruso;juicio;piezas;clasifica_prueba	{"schema_version":"1.0","id":"FP_0079","nivel":"avanzado","titulo_problema":"«Arboleda»: ¿por qué no vale cualquier sufijo de conjunto?","corpus":["árbol","arboleda","robledal","pinar"],"items":[{"tipo":"intruso","palabras":["arboleda","robledal","pinar","arbitraje"],"respuesta":"arbitraje","feedback":"«Arbitraje» no tiene que ver con árboles: las otras tres nombran conjuntos de árboles."},{"tipo":"juicio","forma":"*Arbolidad","veredicto":"no_existe","causa":"restriccion_sufijo","opciones_causa":["restriccion_sufijo","parasintesis_incompleta"],"forma_correcta":"arboleda","explicacion":"«-idad» no es un sufijo que se una a «árbol» para formar un conjunto: el sufijo correcto en esta familia es «-eda», y no todos los sufijos sirven para cualquier base."},{"tipo":"piezas","modo":"etiquetar","palabra":"arboleda","cortes":["arbol","eda"],"etiquetas":["raiz","sufijo"]},{"tipo":"clasifica_prueba","palabra":"arboleda","procedimiento":"derivada","prueba_id":"PRU-MORF-DERIV-01","distractores":["PRU-MORF-CLEX-01","HEUR-DOS-PARTES"],"enunciado":"tecnico"}],"zona_gris":false,"metadatos":{"origen_ud":"banco_fabrica_palabras_2 (morfología léxica avanzada)","curso_min":"1B"}}	docs/fuentes/banco_fabrica_palabras_2.md	FALSE	TRUE
FP_0080	avanzado	1B	«Software»: ¿por qué no vale escribirlo a la española?	prestamo	intruso;juicio;clasifica_prueba	{"schema_version":"1.0","id":"FP_0080","nivel":"avanzado","titulo_problema":"«Software»: ¿por qué no vale escribirlo a la española?","corpus":["software","hardware","ordenador","tecnología"],"items":[{"tipo":"intruso","palabras":["software","hardware","streaming","ordenador"],"respuesta":"ordenador","feedback":"«Ordenador» se fabricó en español ('ordenar' + '-dor'); las otras tres entraron desde el inglés conservando su escritura original."},{"tipo":"juicio","forma":"*Sofguer","veredicto":"norma_culta","causa":"prestamo_adaptacion","opciones_causa":["prestamo_adaptacion","acortamiento_mal"],"forma_correcta":"software","explicacion":"«Software» se mantiene con su grafía inglesa: no se adapta a una escritura fonética española como «sofguer»."},{"tipo":"clasifica_prueba","palabra":"software","procedimiento":"prestamo","prueba_id":"PRU-MORF-PREST-01","distractores":["PRU-MORF-CLEX-01","HEUR-MEMORIA"],"enunciado":"tecnico"}],"zona_gris":false,"metadatos":{"origen_ud":"banco_fabrica_palabras_2 (morfología léxica avanzada)","curso_min":"1B"}}	docs/fuentes/banco_fabrica_palabras_2.md	FALSE	TRUE
FP_0081	avanzado	1B	«Espagueti»: ¿por qué cambia tanto al entrar en español?	prestamo	intruso;juicio;clasifica_prueba	{"schema_version":"1.0","id":"FP_0081","nivel":"avanzado","titulo_problema":"«Espagueti»: ¿por qué cambia tanto al entrar en español?","corpus":["espagueti","pasta","macarrón","tallarín"],"items":[{"tipo":"intruso","palabras":["espagueti","macarrón","tallarín","hamburguesa"],"respuesta":"hamburguesa","feedback":"«Hamburguesa» viene del alemán; las otras tres son formas de pasta que vienen del italiano."},{"tipo":"juicio","forma":"*Spagueti","veredicto":"norma_culta","causa":"prestamo_adaptacion","opciones_causa":["prestamo_adaptacion","acortamiento_mal"],"forma_correcta":"espagueti","explicacion":"Del italiano «spaghetti» al español «espagueti» cambia la grafía entera (añade «e-» inicial, quita la «h», simplifica la doble consonante): escribirlo como en italiano no respeta esa adaptación."},{"tipo":"clasifica_prueba","palabra":"espagueti","procedimiento":"prestamo","prueba_id":"PRU-MORF-PREST-01","distractores":["PRU-MORF-CCULTA-01","HEUR-MEMORIA"],"enunciado":"tecnico"}],"zona_gris":false,"metadatos":{"origen_ud":"banco_fabrica_palabras_2 (morfología léxica avanzada)","curso_min":"1B"}}	docs/fuentes/banco_fabrica_palabras_2.md	FALSE	TRUE
FP_0082	avanzado	1B	«Quinceañero»: ¿por qué hace falta la vocal de cierre?	parasintetica	intruso;juicio;piezas;clasifica_prueba	{"schema_version":"1.0","id":"FP_0082","nivel":"avanzado","titulo_problema":"«Quinceañero»: ¿por qué hace falta la vocal de cierre?","corpus":["quince","año","quinceañero","cumpleaños"],"items":[{"tipo":"intruso","palabras":["quinceañero","veinteañero","cuarentón","cumpleaños"],"respuesta":"cumpleaños","feedback":"«Cumpleaños» no nombra a una persona por su edad: las otras tres sí."},{"tipo":"juicio","forma":"*Quinceaño","veredicto":"no_existe","causa":"parasintesis_incompleta","opciones_causa":["parasintesis_incompleta","orden_piezas"],"forma_correcta":"quinceañero","explicacion":"No existen «quinceaño» ni «añero» por separado: las dos raíces y el sufijo «-ero» se unieron a la vez."},{"tipo":"piezas","modo":"etiquetar","palabra":"quinceañero","cortes":["quinc","e","añ","er","o"],"etiquetas":["raiz","vocal_cierre","raiz","sufijo","flexivo"]},{"tipo":"clasifica_prueba","palabra":"quinceañero","procedimiento":"parasintetica","prueba_id":"PRU-MORF-PARA-01","distractores":["PRU-MORF-CLEX-01","HEUR-DOS-PARTES"],"enunciado":"tecnico","peso":2}],"zona_gris":false,"metadatos":{"origen_ud":"banco_fabrica_palabras_2 (morfología léxica avanzada)","curso_min":"1B"}}	docs/fuentes/banco_fabrica_palabras_2.md	FALSE	TRUE
FP_0083	avanzado	1B	«Descafeinado»: ¿por qué no existe un «cafeinado» previo?	parasintetica	intruso;juicio;piezas;clasifica_prueba	{"schema_version":"1.0","id":"FP_0083","nivel":"avanzado","titulo_problema":"«Descafeinado»: ¿por qué no existe un «cafeinado» previo?","corpus":["cafeína","descafeinado","café","cafetera"],"items":[{"tipo":"intruso","palabras":["descafeinado","cafeína","cafetera","desayuno"],"respuesta":"desayuno","feedback":"«Desayuno» no comparte con «cafeína» el trozo «cafe-» que sí tienen las otras tres."},{"tipo":"juicio","forma":"*Descafeinizado","veredicto":"no_existe","causa":"parasintesis_incompleta","opciones_causa":["parasintesis_incompleta","restriccion_sufijo"],"forma_correcta":"descafeinado","explicacion":"No existe «cafeinado» como adjetivo previo: «des-» y «-ado» se fabricaron a la vez sobre «cafeína», y además «-izado» no es el sufijo real de esta familia."},{"tipo":"piezas","modo":"etiquetar","palabra":"descafeinado","cortes":["des","cafein","ad","o"],"etiquetas":["prefijo","raiz","sufijo","flexivo"]},{"tipo":"clasifica_prueba","palabra":"descafeinado","procedimiento":"parasintetica","prueba_id":"PRU-MORF-PARA-01","distractores":["PRU-MORF-DERIV-01","HEUR-DOS-PARTES"],"enunciado":"tecnico","peso":2}],"zona_gris":false,"metadatos":{"origen_ud":"banco_fabrica_palabras_2 (morfología léxica avanzada)","curso_min":"1B"}}	docs/fuentes/banco_fabrica_palabras_2.md	FALSE	TRUE
