ID	Nivel	Curso_Min	Titulo_Problema	Procedimientos	Tipos_Item	JSON_Reto	Fuente	Zona_Gris	Activo
FP_0041	medio	3E	¿Qué tiene de especial «hombre rana»?	compuesta_sintagmatica	intruso;par_minimo;piezas;clasifica_prueba;cascada	{"schema_version":"1.0","id":"FP_0041","nivel":"medio","titulo_problema":"¿Qué tiene de especial «hombre rana»?","corpus":["hombre","rana","hombre rana","pararrayos"],"items":[{"tipo":"intruso","palabras":["hombre rana","pez espada","sofá cama","pararrayos"],"respuesta":"pararrayos","feedback":"«Pararrayos» es una sola palabra pegada; las otras se escriben en dos palabras separadas."},{"tipo":"par_minimo","forma_a":"hombre","forma_b":"hombre rana","cambio":"hombre → hombre rana","opciones":[{"texto":"palabra nueva","ok":true,"micro":"«Hombre rana» no es un hombre cualquiera: nombra a quien bucea con un equipo especial."},{"texto":"la misma con un dato","ok":false,"micro":"Eso pasaría si solo cambiara el número, como en «hombre» y «hombres»."}]},{"tipo":"piezas","modo":"cortar","palabra":"hombre rana","cortes":["hombre"," rana"],"feedback":"«hombre» es la primera pieza; « rana» añade el resto del significado, aunque se escriban separadas."},{"tipo":"clasifica_prueba","palabra":"hombre rana","procedimiento":"compuesta_sintagmatica","prueba_id":"PRU-MORF-CSINT-01","distractores":["PRU-MORF-CLEX-01","HEUR-DOS-PARTES"],"enunciado":"tecnico","peso":2},{"tipo":"cascada","palabra":"hombre rana","pasos":[{"pregunta":"¿Se puede separar en dos palabras completas que existen por su cuenta?","respuesta":"si"},{"pregunta":"¿Se escriben juntas, en una sola palabra?","respuesta":"no"}],"procedimiento":"compuesta_sintagmatica"}],"zona_gris":false,"metadatos":{"origen_ud":"Gramatica_01 3ESO S4 (mesa de herramientas)","curso_min":"3E"}}	docs/fuentes/pares_minimos_formacion.md	FALSE	TRUE
FP_0042	medio	4E	¿Qué tienen en común «biología», «biólogo» y «biografía»?	compuesta_culta	agrupa;piezas;juicio;clasifica_prueba	{"schema_version":"1.0","id":"FP_0042","nivel":"medio","titulo_problema":"¿Qué tienen en común «biología», «biólogo» y «biografía»?","corpus":["biología","biólogo","biografía"],"items":[{"tipo":"agrupa","criterio":"pieza_comun","cestas":[{"nombre":"Tienen dentro la pieza que significa «vida»","palabras":["biología","biólogo","biografía"]},{"nombre":"No tienen esa pieza","palabras":["zapato","plátano"]}],"feedback":"Esas pocas letras del principio vienen del griego y significan «vida»: por eso se repiten en varias palabras del mismo campo."},{"tipo":"piezas","modo":"cortar","palabra":"biología","cortes":["bio","logía"],"feedback":"«bio» viene del griego o del latín; «logía» añade el resto del significado."},{"tipo":"juicio","forma":"biología","veredicto":"correcta","explicacion":"«biología» está bien formada: cada pieza cumple su papel."},{"tipo":"piezas","modo":"etiquetar","palabra":"biología","cortes":["bio","logía"],"etiquetas":["elemento_culto","elemento_culto"]},{"tipo":"clasifica_prueba","palabra":"biología","procedimiento":"compuesta_culta","prueba_id":"PRU-MORF-CCULTA-01","distractores":["PRU-MORF-CLEX-01","HEUR-LONGITUD"],"enunciado":"tecnico"}],"zona_gris":false,"metadatos":{"origen_ud":"Gramatica_01 3ESO S4 (mesa de herramientas)","curso_min":"4E"}}	docs/fuentes/pares_minimos_formacion.md	FALSE	TRUE
FP_0043	medio	4E	¿Cómo se ha fabricado la palabra «democracia»?	compuesta_culta	intruso;piezas;juicio;clasifica_prueba	{"schema_version":"1.0","id":"FP_0043","nivel":"medio","titulo_problema":"¿Cómo se ha fabricado la palabra «democracia»?","corpus":["democracia","demócrata","aristocracia"],"items":[{"tipo":"intruso","palabras":["democracia","demócrata","aristocracia","demostrar"],"respuesta":"demostrar","feedback":"«Demostrar» empieza igual, pero no comparte el trozo griego que significa «pueblo»."},{"tipo":"piezas","modo":"cortar","palabra":"democracia","cortes":["demo","cracia"],"feedback":"«demo» viene del griego o del latín; «cracia» añade el resto del significado."},{"tipo":"juicio","forma":"democracia","veredicto":"correcta","explicacion":"«democracia» está bien formada: cada pieza cumple su papel."},{"tipo":"piezas","modo":"etiquetar","palabra":"democracia","cortes":["demo","cracia"],"etiquetas":["elemento_culto","elemento_culto"]},{"tipo":"clasifica_prueba","palabra":"democracia","procedimiento":"compuesta_culta","prueba_id":"PRU-MORF-CCULTA-01","distractores":["PRU-MORF-CLEX-01","HEUR-LONGITUD"],"enunciado":"tecnico"}],"zona_gris":false,"metadatos":{"origen_ud":"Gramatica_01 3ESO S4 (mesa de herramientas)","curso_min":"4E"}}	docs/fuentes/pares_minimos_formacion.md	FALSE	TRUE
FP_0044	medio	4E	¿Cómo se ha fabricado la palabra «eurodiputado»?	compuesta_culta	agrupa;piezas;juicio;clasifica_prueba	{"schema_version":"1.0","id":"FP_0044","nivel":"medio","titulo_problema":"¿Cómo se ha fabricado la palabra «eurodiputado»?","corpus":["eurodiputado","euroescéptico","diputado"],"items":[{"tipo":"agrupa","criterio":"pieza_comun","cestas":[{"nombre":"Tienen dentro la pieza que significa «Europa»","palabras":["eurodiputado","euroescéptico"]},{"nombre":"No tienen esa pieza","palabras":["bicicleta","tambor"]}],"feedback":"Ese trozo del principio viene de «Europa» y aparece pegado a otra palabra completa, no a otro trozo suelto."},{"tipo":"piezas","modo":"cortar","palabra":"eurodiputado","cortes":["euro","diputado"],"feedback":"«euro» viene del griego o del latín; «diputado» añade el resto del significado."},{"tipo":"juicio","forma":"eurodiputado","veredicto":"correcta","explicacion":"«eurodiputado» está bien formada: cada pieza cumple su papel."},{"tipo":"piezas","modo":"etiquetar","palabra":"eurodiputado","cortes":["euro","diputado"],"etiquetas":["elemento_culto","base"]},{"tipo":"clasifica_prueba","palabra":"eurodiputado","procedimiento":"compuesta_culta","prueba_id":"PRU-MORF-CCULTA-01","distractores":["PRU-MORF-ACRO-01","HEUR-LONGITUD"],"enunciado":"tecnico"}],"zona_gris":false,"metadatos":{"origen_ud":"Gramatica_01 3ESO S4 (mesa de herramientas)","curso_min":"4E"}}	docs/fuentes/pares_minimos_formacion.md	FALSE	TRUE
FP_0045	medio	3E	¿Cómo se ha fabricado la palabra «ONG»?	sigla	agrupa;juicio;clasifica_prueba;cascada	{"schema_version":"1.0","id":"FP_0045","nivel":"medio","titulo_problema":"¿Cómo se ha fabricado la palabra «ONG»?","corpus":["ONG","ONU","OTAN"],"items":[{"tipo":"agrupa","criterio":"pieza_comun","cestas":[{"nombre":"Están hechas solo con las primeras letras de varias palabras","palabras":["ONG","ONU","OTAN"]},{"nombre":"No están hechas así","palabras":["silla","ventana"]}],"feedback":"Cada letra tiene que ser el arranque de una palabra distinta: si no, no vale."},{"tipo":"juicio","forma":"ONGs","veredicto":"norma_culta","causa":"sigla_plural","opciones_causa":["sigla_plural","sigla_puntos"],"forma_correcta":"las ONG","explicacion":"Las siglas no llevan «-s» de plural: el plural lo marca la palabra que va delante, «las»."},{"tipo":"clasifica_prueba","palabra":"ONG","procedimiento":"sigla","prueba_id":"PRU-MORF-SIGLA-01","distractores":["PRU-MORF-ACRO-01","HEUR-MAYUSCULAS"],"enunciado":"tecnico","peso":2},{"tipo":"cascada","palabra":"ONG","pasos":[{"pregunta":"¿Se puede separar en dos palabras completas que existen por su cuenta?","respuesta":"no"},{"pregunta":"¿Está hecha solo con las iniciales de varias palabras?","respuesta":"si"}],"procedimiento":"sigla"}],"zona_gris":false,"metadatos":{"origen_ud":"Gramatica_01 3ESO S4 (mesa de herramientas)","curso_min":"3E"}}	docs/fuentes/pares_minimos_formacion.md	FALSE	TRUE
FP_0046	medio	3E	¿Cómo se ha fabricado la palabra «DNI»?	sigla	intruso;juicio;clasifica_prueba;cascada	{"schema_version":"1.0","id":"FP_0046","nivel":"medio","titulo_problema":"¿Cómo se ha fabricado la palabra «DNI»?","corpus":["DNI","ESO","IVA"],"items":[{"tipo":"intruso","palabras":["DNI","ESO","IVA","Perú"],"respuesta":"Perú","feedback":"«Perú» es un nombre propio de un país: no está hecha con las iniciales de varias palabras."},{"tipo":"juicio","forma":"D.N.I.","veredicto":"norma_culta","causa":"sigla_puntos","opciones_causa":["sigla_puntos","sigla_plural"],"forma_correcta":"DNI","explicacion":"Las siglas ya no llevan puntos entre las letras, según la ortografía actual."},{"tipo":"clasifica_prueba","palabra":"DNI","procedimiento":"sigla","prueba_id":"PRU-MORF-SIGLA-01","distractores":["PRU-MORF-ACRO-01","HEUR-MAYUSCULAS"],"enunciado":"tecnico","peso":2},{"tipo":"cascada","palabra":"DNI","pasos":[{"pregunta":"¿Se puede separar en dos palabras completas que existen por su cuenta?","respuesta":"no"},{"pregunta":"¿Está hecha solo con las iniciales de varias palabras?","respuesta":"si"}],"procedimiento":"sigla"}],"zona_gris":false,"metadatos":{"origen_ud":"Gramatica_01 3ESO S4 (mesa de herramientas)","curso_min":"3E"}}	docs/fuentes/pares_minimos_formacion.md	FALSE	TRUE
FP_0047	medio	3E	¿Cómo se ha fabricado la palabra «GPS»?	sigla	agrupa;juicio;clasifica_prueba;cascada	{"schema_version":"1.0","id":"FP_0047","nivel":"medio","titulo_problema":"¿Cómo se ha fabricado la palabra «GPS»?","corpus":["GPS","DVD","AVE"],"items":[{"tipo":"agrupa","criterio":"pieza_comun","cestas":[{"nombre":"Están hechas solo con las primeras letras de varias palabras","palabras":["GPS","DVD","AVE"]},{"nombre":"No están hechas así","palabras":["nube","jardín"]}],"feedback":"Cada letra tiene que ser el arranque de una palabra distinta."},{"tipo":"juicio","forma":"GPSs","veredicto":"norma_culta","causa":"sigla_plural","opciones_causa":["sigla_plural","sigla_puntos"],"forma_correcta":"los GPS","explicacion":"Las siglas son invariables: el plural lo marca la palabra que va delante, no una «-s» pegada al final."},{"tipo":"clasifica_prueba","palabra":"GPS","procedimiento":"sigla","prueba_id":"PRU-MORF-SIGLA-01","distractores":["PRU-MORF-ACRO-01","HEUR-MAYUSCULAS"],"enunciado":"tecnico","peso":2},{"tipo":"cascada","palabra":"GPS","pasos":[{"pregunta":"¿Se puede separar en dos palabras completas que existen por su cuenta?","respuesta":"no"},{"pregunta":"¿Está hecha solo con las iniciales de varias palabras?","respuesta":"si"}],"procedimiento":"sigla"}],"zona_gris":false,"metadatos":{"origen_ud":"Gramatica_01 3ESO S4 (mesa de herramientas)","curso_min":"3E"}}	docs/fuentes/pares_minimos_formacion.md	FALSE	TRUE
FP_0048	medio	3E	¿Se puede escribir «ong» en minúscula?	sigla	intruso;juicio;clasifica_prueba;cascada	{"schema_version":"1.0","id":"FP_0048","nivel":"medio","titulo_problema":"¿Se puede escribir «ong» en minúscula?","corpus":["ONG","FIFA","OTAN"],"items":[{"tipo":"intruso","palabras":["ONG","FIFA","OTAN","Correos"],"respuesta":"Correos","feedback":"«Correos» es el nombre de una empresa escrito como una palabra corriente, no con las iniciales de varias palabras."},{"tipo":"juicio","forma":"ong","veredicto":"norma_culta","causa":"sigla_minuscula","opciones_causa":["sigla_minuscula","sigla_plural"],"forma_correcta":"ONG","explicacion":"Esta sigla no se ha convertido en una palabra corriente como «láser»: sigue siendo una sigla y debe escribirse en mayúsculas."},{"tipo":"clasifica_prueba","palabra":"ONG","procedimiento":"sigla","prueba_id":"PRU-MORF-SIGLA-01","distractores":["PRU-MORF-ACRO-01","HEUR-MAYUSCULAS"],"enunciado":"tecnico","peso":2},{"tipo":"cascada","palabra":"FIFA","pasos":[{"pregunta":"¿Se puede separar en dos palabras completas que existen por su cuenta?","respuesta":"no"},{"pregunta":"¿Está hecha solo con las iniciales de varias palabras?","respuesta":"si"}],"procedimiento":"sigla"}],"zona_gris":false,"metadatos":{"origen_ud":"Gramatica_01 3ESO S4 (mesa de herramientas)","curso_min":"3E"}}	docs/fuentes/pares_minimos_formacion.md	FALSE	TRUE
FP_0049	medio	4E	¿Cómo se ha fabricado la palabra «informática»?	acronimo	agrupa;piezas;juicio;clasifica_prueba;cascada	{"schema_version":"1.0","id":"FP_0049","nivel":"medio","titulo_problema":"¿Cómo se ha fabricado la palabra «informática»?","corpus":["informática","información","automática"],"items":[{"tipo":"agrupa","criterio":"pieza_comun","cestas":[{"nombre":"Están hechas juntando trozos de dos palabras completas","palabras":["informática","teleñeco"]},{"nombre":"No están hechas así","palabras":["camino","botella"]}],"feedback":"No son las iniciales sueltas: son trozos más grandes, cosidos entre sí."},{"tipo":"piezas","modo":"cortar","palabra":"informática","cortes":["infor","mática"],"feedback":"«infor» viene de «información»; «mática» viene de «automática»: son trozos de las dos palabras, no solo sus iniciales."},{"tipo":"juicio","forma":"informática","veredicto":"correcta","explicacion":"«informática» está bien formada: junta un trozo de «información» con un trozo de «automática»."},{"tipo":"clasifica_prueba","palabra":"informática","procedimiento":"acronimo","prueba_id":"PRU-MORF-ACRO-01","distractores":["PRU-MORF-SIGLA-01","HEUR-MAYUSCULAS"],"enunciado":"tecnico","peso":2},{"tipo":"cascada","palabra":"informática","pasos":[{"pregunta":"¿Se puede separar en dos palabras completas que existen por su cuenta?","respuesta":"no"},{"pregunta":"¿Está hecha solo con las iniciales de varias palabras?","respuesta":"no"},{"pregunta":"¿Está hecha con trozos de varias palabras?","respuesta":"si"}],"procedimiento":"acronimo"}],"zona_gris":false,"metadatos":{"origen_ud":"Gramatica_01 3ESO S4 (mesa de herramientas)","curso_min":"4E"}}	docs/fuentes/pares_minimos_formacion.md	FALSE	TRUE
FP_0050	medio	4E	¿Cómo se ha fabricado la palabra «docudrama»?	acronimo	intruso;piezas;juicio;clasifica_prueba;cascada	{"schema_version":"1.0","id":"FP_0050","nivel":"medio","titulo_problema":"¿Cómo se ha fabricado la palabra «docudrama»?","corpus":["docudrama","documental","drama"],"items":[{"tipo":"intruso","palabras":["docudrama","teleñeco","cantautor","dominical"],"respuesta":"dominical","feedback":"«Dominical» es una sola palabra con una pieza añadida; las otras juntan trozos de dos palabras distintas."},{"tipo":"piezas","modo":"cortar","palabra":"docudrama","cortes":["docu","drama"],"feedback":"«docu» viene de «documental»; «drama» es una palabra completa que ya existía."},{"tipo":"juicio","forma":"docudrama","veredicto":"correcta","explicacion":"«docudrama» está bien formada: junta un trozo de «documental» con la palabra «drama» entera."},{"tipo":"clasifica_prueba","palabra":"docudrama","procedimiento":"acronimo","prueba_id":"PRU-MORF-ACRO-01","distractores":["PRU-MORF-CLEX-01","HEUR-MAYUSCULAS"],"enunciado":"tecnico","peso":2},{"tipo":"cascada","palabra":"docudrama","pasos":[{"pregunta":"¿Se puede separar en dos palabras completas que existen por su cuenta?","respuesta":"no"},{"pregunta":"¿Está hecha solo con las iniciales de varias palabras?","respuesta":"no"},{"pregunta":"¿Está hecha con trozos de varias palabras?","respuesta":"si"}],"procedimiento":"acronimo"}],"zona_gris":false,"metadatos":{"origen_ud":"Gramatica_01 3ESO S4 (mesa de herramientas)","curso_min":"4E"}}	docs/fuentes/pares_minimos_formacion.md	FALSE	TRUE
FP_0051	medio	4E	¿Por qué «radar» se escribe en minúscula?	acronimo	agrupa;juicio;clasifica_prueba;cascada	{"schema_version":"1.0","id":"FP_0051","nivel":"medio","titulo_problema":"¿Por qué «radar» se escribe en minúscula?","corpus":["radar","láser","pyme"],"items":[{"tipo":"agrupa","criterio":"pieza_comun","cestas":[{"nombre":"Nacieron de iniciales o trozos de otro idioma y hoy se usan como palabras normales","palabras":["radar","láser","pyme"]},{"nombre":"No tienen ese origen","palabras":["espejo","gato"]}],"feedback":"Aunque nacieron de iniciales, ahora se escriben en minúscula y llevan el plural normal: «radares», «láseres», «pymes»."},{"tipo":"juicio","forma":"radar","veredicto":"correcta","explicacion":"«radar» está bien escrita: aunque nació de iniciales en otro idioma, hoy es una palabra corriente y se escribe en minúscula."},{"tipo":"clasifica_prueba","palabra":"radar","procedimiento":"acronimo","prueba_id":"PRU-MORF-ACRO-01","distractores":["PRU-MORF-PREST-01","HEUR-MEMORIA"],"enunciado":"tecnico","peso":2},{"tipo":"cascada","palabra":"pyme","pasos":[{"pregunta":"¿Se puede separar en dos palabras completas que existen por su cuenta?","respuesta":"no"},{"pregunta":"¿Viene de trozos de varias palabras, aunque hoy no se note a simple vista?","respuesta":"si"}],"procedimiento":"acronimo"}],"zona_gris":false,"metadatos":{"origen_ud":"Gramatica_01 3ESO S4 (mesa de herramientas)","curso_min":"4E"}}	docs/fuentes/pares_minimos_formacion.md	FALSE	TRUE
FP_0052	medio	4E	¿Qué papel juega el número en «11-S»?	numeronimo	agrupa;piezas;clasifica_prueba;cascada	{"schema_version":"1.0","id":"FP_0052","nivel":"medio","titulo_problema":"¿Qué papel juega el número en «11-S»?","corpus":["11-S","11-M","15-M"],"items":[{"tipo":"agrupa","criterio":"pieza_comun","cestas":[{"nombre":"Mezclan un número con letras para nombrar una fecha o un hecho concreto","palabras":["11-S","11-M","15-M"]},{"nombre":"No mezclan número y letras así","palabras":["río","montaña"]}],"feedback":"El número no es un dato aparte: forma parte del nombre, igual que las letras."},{"tipo":"piezas","modo":"cortar","palabra":"11-S","cortes":["11-","S"],"feedback":"«11-» señala el día; «S» es la inicial del mes."},{"tipo":"clasifica_prueba","palabra":"11-S","procedimiento":"numeronimo","prueba_id":"PRU-MORF-NUM-01","distractores":["PRU-MORF-SIGLA-01","HEUR-MEMORIA"],"enunciado":"tecnico"},{"tipo":"cascada","palabra":"11-S","pasos":[{"pregunta":"¿Mezcla cifras y letras en el mismo nombre?","respuesta":"si"},{"pregunta":"¿Se podría quitar la cifra sin cambiar lo que nombra?","respuesta":"no"}],"procedimiento":"numeronimo"}],"zona_gris":false,"metadatos":{"origen_ud":"Gramatica_01 3ESO S4 (mesa de herramientas)","curso_min":"4E"}}	docs/fuentes/pares_minimos_formacion.md	FALSE	TRUE
FP_0053	medio	4E	¿Qué papel juega el número en «5G»?	numeronimo	intruso;piezas;clasifica_prueba;cascada	{"schema_version":"1.0","id":"FP_0053","nivel":"medio","titulo_problema":"¿Qué papel juega el número en «5G»?","corpus":["5G","4G","3D"],"items":[{"tipo":"intruso","palabras":["5G","4G","3D","A4"],"respuesta":"A4","feedback":"«A4» nombra un tamaño de papel de toda la vida: la letra y el número no cuentan una generación ni un hecho concreto."},{"tipo":"piezas","modo":"cortar","palabra":"5G","cortes":["5","G"],"feedback":"«5» y «G» no funcionan solas: juntas nombran la quinta generación de conexión móvil."},{"tipo":"clasifica_prueba","palabra":"5G","procedimiento":"numeronimo","prueba_id":"PRU-MORF-NUM-01","distractores":["PRU-MORF-SIGLA-01","HEUR-MEMORIA"],"enunciado":"tecnico"},{"tipo":"cascada","palabra":"5G","pasos":[{"pregunta":"¿Mezcla cifras y letras en el mismo nombre?","respuesta":"si"},{"pregunta":"¿Se podría quitar la cifra sin cambiar lo que nombra?","respuesta":"no"}],"procedimiento":"numeronimo"}],"zona_gris":false,"metadatos":{"origen_ud":"Gramatica_01 3ESO S4 (mesa de herramientas)","curso_min":"4E"}}	docs/fuentes/pares_minimos_formacion.md	FALSE	TRUE
FP_0054	medio	4E	¿Qué papel juega el número en «G20»?	numeronimo	agrupa;piezas;clasifica_prueba;cascada	{"schema_version":"1.0","id":"FP_0054","nivel":"medio","titulo_problema":"¿Qué papel juega el número en «G20»?","corpus":["G20","R2D2","B2B"],"items":[{"tipo":"agrupa","criterio":"pieza_comun","cestas":[{"nombre":"Mezclan cifras y letras para nombrar algo concreto","palabras":["G20","R2D2","B2B"]},{"nombre":"No mezclan número y letras así","palabras":["azúcar","cuchara"]}],"feedback":"El número no es un dato aparte: forma parte del nombre."},{"tipo":"piezas","modo":"cortar","palabra":"G20","cortes":["G","20"],"feedback":"«G» es la inicial de un colectivo de países; «20» dice cuántos lo forman."},{"tipo":"clasifica_prueba","palabra":"G20","procedimiento":"numeronimo","prueba_id":"PRU-MORF-NUM-01","distractores":["PRU-MORF-SIGLA-01","HEUR-MEMORIA"],"enunciado":"tecnico"},{"tipo":"cascada","palabra":"R2D2","pasos":[{"pregunta":"¿Mezcla cifras y letras en el mismo nombre?","respuesta":"si"},{"pregunta":"¿Se podría quitar la cifra sin cambiar lo que nombra?","respuesta":"no"}],"procedimiento":"numeronimo"}],"zona_gris":false,"metadatos":{"origen_ud":"Gramatica_01 3ESO S4 (mesa de herramientas)","curso_min":"4E"}}	docs/fuentes/pares_minimos_formacion.md	FALSE	TRUE
FP_0055	medio	4E	¿De dónde sale la palabra «streamer»?	prestamo	intruso;juicio;clasifica_prueba;cascada	{"schema_version":"1.0","id":"FP_0055","nivel":"medio","titulo_problema":"¿De dónde sale la palabra «streamer»?","corpus":["streamer","podcast","hacker","software"],"items":[{"tipo":"intruso","palabras":["streamer","podcast","hacker","mesa"],"respuesta":"mesa","feedback":"«Mesa» es una palabra española de toda la vida; las otras se han tomado tal cual de otro idioma."},{"tipo":"juicio","forma":"streamer","veredicto":"correcta","explicacion":"«streamer» está bien escrita: se ha tomado del inglés conservando su forma original."},{"tipo":"clasifica_prueba","palabra":"streamer","procedimiento":"prestamo","prueba_id":"PRU-MORF-PREST-01","distractores":["PRU-MORF-SIMPLE-01","HEUR-MEMORIA"],"enunciado":"tecnico"},{"tipo":"cascada","palabra":"podcast","pasos":[{"pregunta":"¿Se ha fabricado uniendo piezas del español?","respuesta":"no"},{"pregunta":"¿Se ha tomado tal cual de otra lengua?","respuesta":"si"}],"procedimiento":"prestamo"}],"zona_gris":false,"metadatos":{"origen_ud":"Gramatica_01 3ESO S4 (mesa de herramientas)","curso_min":"4E"}}	docs/fuentes/pares_minimos_formacion.md	FALSE	TRUE
FP_0056	medio	4E	¿Qué le ha pasado a «selfie» para convertirse en «selfi»?	prestamo	agrupa;par_minimo;clasifica_prueba;cascada	{"schema_version":"1.0","id":"FP_0056","nivel":"medio","titulo_problema":"¿Qué le ha pasado a «selfie» para convertirse en «selfi»?","corpus":["selfi","tuit","escáner","fútbol"],"items":[{"tipo":"agrupa","criterio":"pieza_comun","cestas":[{"nombre":"Vienen de otro idioma pero ya se escriben a la española","palabras":["selfi","tuit","escáner","fútbol"]},{"nombre":"No vienen de otro idioma","palabras":["semáforo","almohada"]}],"feedback":"Cambiar una letra o poner una tilde para escribirla a la española no fabrica una palabra nueva: la palabra ya venía hecha de otro idioma."},{"tipo":"par_minimo","forma_a":"selfie","forma_b":"selfi","cambio":"selfie → selfi","opciones":[{"texto":"palabra nueva","ok":false,"micro":"No nombra otra cosa: sigue siendo la misma foto que uno se hace a sí mismo."},{"texto":"la misma con un dato","ok":true,"micro":"Es la misma palabra inglesa, solo que adaptada a como se escribe en español."}]},{"tipo":"clasifica_prueba","palabra":"selfi","procedimiento":"prestamo","prueba_id":"PRU-MORF-PREST-01","distractores":["PRU-MORF-SIMPLE-01","HEUR-MEMORIA"],"enunciado":"tecnico"},{"tipo":"cascada","palabra":"tuit","pasos":[{"pregunta":"¿Se ha fabricado uniendo piezas del español?","respuesta":"no"},{"pregunta":"¿Se ha tomado tal cual de otra lengua?","respuesta":"si"}],"procedimiento":"prestamo"}],"zona_gris":false,"metadatos":{"origen_ud":"Gramatica_01 3ESO S4 (mesa de herramientas)","curso_min":"4E"}}	docs/fuentes/pares_minimos_formacion.md	FALSE	TRUE
FP_0057	medio	4E	¿Por qué «fútbol» ya no se escribe «football»?	prestamo	intruso;juicio;clasifica_prueba;cascada	{"schema_version":"1.0","id":"FP_0057","nivel":"medio","titulo_problema":"¿Por qué «fútbol» ya no se escribe «football»?","corpus":["fútbol","mitin","líder","estrés"],"items":[{"tipo":"intruso","palabras":["fútbol","mitin","líder","futbolista"],"respuesta":"futbolista","feedback":"«Futbolista» se ha fabricado en español añadiendo una pieza a «fútbol»; las otras se tomaron enteras de otro idioma."},{"tipo":"juicio","forma":"fútbol","veredicto":"correcta","explicacion":"«fútbol» está bien adaptada: se escribe y se acentúa con las reglas del español, aunque venga del inglés «football»."},{"tipo":"clasifica_prueba","palabra":"líder","procedimiento":"prestamo","prueba_id":"PRU-MORF-PREST-01","distractores":["PRU-MORF-DERIV-01","HEUR-MEMORIA"],"enunciado":"tecnico"},{"tipo":"cascada","palabra":"estrés","pasos":[{"pregunta":"¿Se ha fabricado uniendo piezas del español?","respuesta":"no"},{"pregunta":"¿Se ha tomado tal cual de otra lengua?","respuesta":"si"}],"procedimiento":"prestamo"}],"zona_gris":false,"metadatos":{"origen_ud":"Gramatica_01 3ESO S4 (mesa de herramientas)","curso_min":"4E"}}	docs/fuentes/pares_minimos_formacion.md	FALSE	TRUE
FP_0058	medio	3E	¿Por qué «pág.» lleva un punto?	abreviatura	agrupa;juicio;clasifica_prueba;cascada	{"schema_version":"1.0","id":"FP_0058","nivel":"medio","titulo_problema":"¿Por qué «pág.» lleva un punto?","corpus":["pág.","núm.","art.","avda."],"items":[{"tipo":"agrupa","criterio":"pieza_comun","cestas":[{"nombre":"Son una forma corta de escribir una palabra, siempre con un punto","palabras":["pág.","núm.","art.","avda."]},{"nombre":"No se escriben así","palabras":["tenedor","papel"]}],"feedback":"Al leerlas en voz alta se dice la palabra entera: el punto avisa de que eso es solo una manera de escribir."},{"tipo":"juicio","forma":"pag","veredicto":"norma_culta","causa":"abreviatura_sin_punto","opciones_causa":["abreviatura_sin_punto","sigla_puntos"],"forma_correcta":"pág.","explicacion":"Falta el punto: sin él, no queda claro que esa forma corta se lee «página» entera."},{"tipo":"clasifica_prueba","palabra":"pág.","procedimiento":"abreviatura","prueba_id":"PRU-MORF-ABREV-01","distractores":["PRU-MORF-ACORT-01","HEUR-MEMORIA"],"enunciado":"tecnico","peso":2},{"tipo":"cascada","palabra":"núm.","pasos":[{"pregunta":"¿Al leerla en voz alta se dice la palabra entera?","respuesta":"si"},{"pregunta":"¿Se escribe con un punto?","respuesta":"si"}],"procedimiento":"abreviatura"}],"zona_gris":false,"metadatos":{"origen_ud":"Gramatica_01 3ESO S4 (mesa de herramientas)","curso_min":"3E"}}	docs/fuentes/pares_minimos_formacion.md	FALSE	TRUE
FP_0059	medio	3E	¿Por qué «profe» viene de «profesor» y no al revés?	acortamiento	agrupa;juicio;clasifica_prueba;cascada	{"schema_version":"1.0","id":"FP_0059","nivel":"medio","titulo_problema":"¿Por qué «profe» viene de «profesor» y no al revés?","corpus":["moto","foto","cine","profe"],"items":[{"tipo":"agrupa","criterio":"pieza_comun","cestas":[{"nombre":"Son una palabra más larga a la que se le ha cortado un trozo","palabras":["moto","foto","cine","profe"]},{"nombre":"No vienen de cortar una palabra más larga","palabras":["reloj","jabón"]}],"feedback":"La forma larga existía antes que la corta: «motocicleta» es anterior a «moto», no al revés."},{"tipo":"juicio","forma":"profeso","veredicto":"no_existe","causa":"acortamiento_mal","opciones_causa":["acortamiento_mal","orden_piezas"],"forma_correcta":"profe","explicacion":"El corte no respeta la sílaba: «profe» corta justo después de una sílaba completa; «profeso» no es la forma que usa nadie."},{"tipo":"clasifica_prueba","palabra":"moto","procedimiento":"acortamiento","prueba_id":"PRU-MORF-ACORT-01","distractores":["PRU-MORF-ABREV-01","HEUR-MEMORIA"],"enunciado":"tecnico","peso":2},{"tipo":"cascada","palabra":"foto","pasos":[{"pregunta":"¿Existe una palabra más larga de la que viene?","respuesta":"si"},{"pregunta":"¿Se pronuncia tal como se escribe, sin decir la palabra entera?","respuesta":"si"}],"procedimiento":"acortamiento"}],"zona_gris":false,"metadatos":{"origen_ud":"Gramatica_01 3ESO S4 (mesa de herramientas)","curso_min":"3E"}}	docs/fuentes/pares_minimos_formacion.md	FALSE	TRUE
