ID	Nivel	Curso_Min	Titulo_Problema	Procedimientos	Tipos_Item	JSON_Reto	Fuente	Zona_Gris	Activo
FP_0011	basico	2E	¿Qué piezas esconde la palabra 'zapatero'?	derivada	agrupa;piezas;par_minimo;clasifica_prueba	{"schema_version":"1.0","id":"FP_0011","nivel":"basico","titulo_problema":"¿Qué piezas esconde la palabra 'zapatero'?","corpus":["zapatero","zapato","zapatería"],"items":[{"tipo":"agrupa","criterio":"familia_lexica","cestas":[{"nombre":"Tienen que ver con los zapatos","palabras":["zapatero","zapato","zapatería"]},{"nombre":"No tienen que ver con esa familia","palabras":["tenedor","papel"]}],"feedback":"Compartir letras al principio no basta: hay que compartir el significado de base."},{"tipo":"piezas","modo":"cortar","palabra":"zapatero","cortes":["zapat","ero"],"feedback":"'zapat' es la pieza con la que arranca la palabra; 'ero' añade el resto del significado."},{"tipo":"par_minimo","forma_a":"zapato","forma_b":"zapatero","cambio":"zapato → zapatero","opciones":[{"texto":"palabra nueva","ok":true,"micro":"'zapatero' no es lo mismo que 'zapato': tiene un significado distinto."},{"texto":"la misma con un dato","ok":false,"micro":"Eso pasaría si solo cambiara un dato de número o género, y aquí cambia el significado."}]},{"tipo":"piezas","modo":"etiquetar","palabra":"zapatero","cortes":["zapat","ero"],"etiquetas":["raiz","sufijo"]},{"tipo":"clasifica_prueba","palabra":"zapatero","procedimiento":"derivada","prueba_id":"PRU-MORF-DERIV-01","distractores":["PRU-MORF-CLEX-01","HEUR-DOS-PARTES"],"enunciado":"simple"}],"zona_gris":false,"metadatos":{"origen_ud":"Gramatica_01 1ESO","curso_min":"2E"}}	docs/fuentes/pares_minimos_formacion.md	FALSE	TRUE
FP_0012	basico	2E	¿Qué piezas esconde la palabra 'librería'?	derivada	intruso;piezas;cadena;cascada	{"schema_version":"1.0","id":"FP_0012","nivel":"basico","titulo_problema":"¿Qué piezas esconde la palabra 'librería'?","corpus":["librería","librero","libro"],"items":[{"tipo":"intruso","palabras":["librería","librero","librito","libélula"],"respuesta":"libélula","feedback":"'Libélula' empieza parecido, pero no comparte el trozo 'libr-' ('libro')."},{"tipo":"piezas","modo":"cortar","palabra":"librería","cortes":["libr","ería"],"tolerancia":["libre|ría"],"feedback":"'libr' es la pieza con la que arranca la palabra; 'ería' añade el resto del significado."},{"tipo":"cadena","pasos":["libro","librero","librería"],"distractores":["libreta"],"feedback":"Cada paso se fabrica sobre el anterior: sin 'librero' no hay 'librería'; 'libreta' es de la misma familia, pero no está en esta escalera."},{"tipo":"piezas","modo":"etiquetar","palabra":"librería","cortes":["libr","ería"],"etiquetas":["raiz","sufijo"]},{"tipo":"cascada","palabra":"librería","pasos":[{"pregunta":"¿Se puede separar en dos palabras completas que existen por su cuenta?","respuesta":"no"},{"pregunta":"¿Tiene una pieza al principio o al final que cambia el significado de la base?","respuesta":"si"}],"procedimiento":"derivada"}],"zona_gris":false,"metadatos":{"origen_ud":"Gramatica_01 1ESO","curso_min":"2E"}}	docs/fuentes/pares_minimos_formacion.md	FALSE	TRUE
FP_0013	basico	2E	¿Qué piezas esconde la palabra 'belleza'?	derivada	agrupa;piezas;juicio;clasifica_prueba	{"schema_version":"1.0","id":"FP_0013","nivel":"basico","titulo_problema":"¿Qué piezas esconde la palabra 'belleza'?","corpus":["belleza","bello","embellecer"],"items":[{"tipo":"agrupa","criterio":"familia_lexica","cestas":[{"nombre":"Tienen que ver con lo bello","palabras":["belleza","bello","embellecer"]},{"nombre":"No tienen que ver con esa familia","palabras":["reloj","jabón"]}],"feedback":"Compartir letras al principio no basta: hay que compartir el significado de base."},{"tipo":"piezas","modo":"cortar","palabra":"belleza","cortes":["bell","eza"],"feedback":"'bell' es la pieza con la que arranca la palabra; 'eza' añade el resto del significado."},{"tipo":"juicio","forma":"belleza","veredicto":"correcta","explicacion":"'belleza' está bien formada: cada pieza está en su sitio."},{"tipo":"piezas","modo":"etiquetar","palabra":"belleza","cortes":["bell","eza"],"etiquetas":["raiz","sufijo"]},{"tipo":"clasifica_prueba","palabra":"belleza","procedimiento":"derivada","prueba_id":"PRU-MORF-DERIV-01","distractores":["PRU-MORF-CLEX-01","HEUR-DOS-PARTES"],"enunciado":"simple"}],"zona_gris":false,"metadatos":{"origen_ud":"Gramatica_01 1ESO","curso_min":"2E"}}	docs/fuentes/pares_minimos_formacion.md	FALSE	TRUE
FP_0014	basico	2E	¿Qué piezas esconde la palabra 'pureza'?	derivada	agrupa;piezas;monta;clasifica_prueba	{"schema_version":"1.0","id":"FP_0014","nivel":"basico","titulo_problema":"¿Qué piezas esconde la palabra 'pureza'?","corpus":["pureza","puro","purificar"],"items":[{"tipo":"agrupa","criterio":"familia_lexica","cestas":[{"nombre":"Tienen que ver con lo puro","palabras":["pureza","puro","purificar"]},{"nombre":"No tienen que ver con esa familia","palabras":["tijeras","manta"]}],"feedback":"Compartir letras al principio no basta: hay que compartir el significado de base."},{"tipo":"piezas","modo":"cortar","palabra":"pureza","cortes":["pur","eza"],"feedback":"'pur' es la pieza con la que arranca la palabra; 'eza' añade el resto del significado."},{"tipo":"monta","piezas":[{"texto":"pur","tipo":"raiz"},{"texto":"-eza","tipo":"sufijo"},{"texto":"mesa","tipo":"raiz"}],"minimo":1,"validas":[{"palabra":"pureza","usa":["pur","-eza"],"procedimiento":"derivada"}],"rebotes":[{"usa":["mesa","-eza"],"micro":"'mesa' y '-eza' no forman ninguna palabra real: no comparten familia."}]},{"tipo":"piezas","modo":"etiquetar","palabra":"pureza","cortes":["pur","eza"],"etiquetas":["raiz","sufijo"]},{"tipo":"clasifica_prueba","palabra":"pureza","procedimiento":"derivada","prueba_id":"PRU-MORF-DERIV-01","distractores":["PRU-MORF-CLEX-01","HEUR-DOS-PARTES"],"enunciado":"simple"}],"zona_gris":false,"metadatos":{"origen_ud":"Gramatica_01 1ESO","curso_min":"2E"}}	docs/fuentes/pares_minimos_formacion.md	FALSE	TRUE
FP_0015	basico	2E	¿Qué piezas esconde la palabra 'igualdad'?	derivada	agrupa;piezas;par_minimo;clasifica_prueba	{"schema_version":"1.0","id":"FP_0015","nivel":"basico","titulo_problema":"¿Qué piezas esconde la palabra 'igualdad'?","corpus":["igualdad","igual","igualar"],"items":[{"tipo":"agrupa","criterio":"familia_lexica","cestas":[{"nombre":"Tienen que ver con ser iguales","palabras":["igualdad","igual","igualar"]},{"nombre":"No tienen que ver con esa familia","palabras":["escalera","pájaro"]}],"feedback":"Compartir letras al principio no basta: hay que compartir el significado de base."},{"tipo":"piezas","modo":"cortar","palabra":"igualdad","cortes":["igual","dad"],"feedback":"'igual' es la pieza con la que arranca la palabra; 'dad' añade el resto del significado."},{"tipo":"par_minimo","forma_a":"igual","forma_b":"igualdad","cambio":"igual → igualdad","opciones":[{"texto":"palabra nueva","ok":true,"micro":"'igualdad' no es lo mismo que 'igual': tiene un significado distinto."},{"texto":"la misma con un dato","ok":false,"micro":"Eso pasaría si solo cambiara un dato de número o género, y aquí cambia el significado."}]},{"tipo":"piezas","modo":"etiquetar","palabra":"igualdad","cortes":["igual","dad"],"etiquetas":["raiz","sufijo"]},{"tipo":"clasifica_prueba","palabra":"igualdad","procedimiento":"derivada","prueba_id":"PRU-MORF-DERIV-01","distractores":["PRU-MORF-CLEX-01","HEUR-DOS-PARTES"],"enunciado":"simple"}],"zona_gris":false,"metadatos":{"origen_ud":"Gramatica_01 1ESO","curso_min":"2E"}}	docs/fuentes/pares_minimos_formacion.md	FALSE	TRUE
FP_0016	basico	2E	¿Qué piezas esconde la palabra 'turismo'?	derivada	agrupa;piezas;par_minimo;cascada	{"schema_version":"1.0","id":"FP_0016","nivel":"basico","titulo_problema":"¿Qué piezas esconde la palabra 'turismo'?","corpus":["turismo","turista","turístico"],"items":[{"tipo":"agrupa","criterio":"familia_lexica","cestas":[{"nombre":"Tienen que ver con viajar y visitar lugares","palabras":["turismo","turista","turístico"]},{"nombre":"No tienen que ver con esa familia","palabras":["arena","piedra"]}],"feedback":"Compartir letras al principio no basta: hay que compartir el significado de base."},{"tipo":"piezas","modo":"cortar","palabra":"turismo","cortes":["tur","ismo"],"feedback":"'tur' es la pieza con la que arranca la palabra; 'ismo' añade el resto del significado."},{"tipo":"par_minimo","forma_a":"turismo","forma_b":"turístico","cambio":"turismo → turístico","opciones":[{"texto":"palabra nueva","ok":true,"micro":"'Turístico' no es 'turismo' con un dato: es otra categoría de palabra, un adjetivo."},{"texto":"la misma con un dato","ok":false,"micro":"Eso pasaría si solo cambiara el número o el género, y aquí cambia el tipo de palabra."}]},{"tipo":"piezas","modo":"etiquetar","palabra":"turismo","cortes":["tur","ismo"],"etiquetas":["raiz","sufijo"]},{"tipo":"cascada","palabra":"turismo","pasos":[{"pregunta":"¿Se puede separar en dos palabras completas que existen por su cuenta?","respuesta":"no"},{"pregunta":"¿Tiene una pieza al principio o al final que cambia el significado de la base?","respuesta":"si"}],"procedimiento":"derivada"}],"zona_gris":false,"metadatos":{"origen_ud":"Gramatica_01 1ESO","curso_min":"2E"}}	docs/fuentes/pares_minimos_formacion.md	FALSE	TRUE
FP_0017	basico	2E	¿Qué piezas esconde la palabra 'arenoso'?	derivada	agrupa;piezas;juicio;clasifica_prueba	{"schema_version":"1.0","id":"FP_0017","nivel":"basico","titulo_problema":"¿Qué piezas esconde la palabra 'arenoso'?","corpus":["arenoso","arena","arenal"],"items":[{"tipo":"agrupa","criterio":"familia_lexica","cestas":[{"nombre":"Tienen que ver con la arena","palabras":["arenoso","arena","arenal"]},{"nombre":"No tienen que ver con esa familia","palabras":["lápiz","zapato"]}],"feedback":"Compartir letras al principio no basta: hay que compartir el significado de base."},{"tipo":"piezas","modo":"cortar","palabra":"arenoso","cortes":["aren","oso"],"feedback":"'aren' es la pieza con la que arranca la palabra; 'oso' añade el resto del significado."},{"tipo":"juicio","forma":"*osoaren","veredicto":"no_existe","causa":"orden_piezas","opciones_causa":["orden_piezas","falta_base"],"forma_correcta":"arenoso","explicacion":"Las piezas van en el orden que no es: primero 'aren' y después 'oso', no al revés."},{"tipo":"piezas","modo":"etiquetar","palabra":"arenoso","cortes":["aren","oso"],"etiquetas":["raiz","sufijo"]},{"tipo":"clasifica_prueba","palabra":"arenoso","procedimiento":"derivada","prueba_id":"PRU-MORF-DERIV-01","distractores":["PRU-MORF-CLEX-01","HEUR-DOS-PARTES"],"enunciado":"simple"}],"zona_gris":false,"metadatos":{"origen_ud":"Gramatica_01 1ESO","curso_min":"2E"}}	docs/fuentes/pares_minimos_formacion.md	FALSE	TRUE
FP_0018	basico	2E	¿Qué piezas esconde la palabra 'musical'?	derivada	agrupa;piezas;monta;clasifica_prueba	{"schema_version":"1.0","id":"FP_0018","nivel":"basico","titulo_problema":"¿Qué piezas esconde la palabra 'musical'?","corpus":["musical","música","músico"],"items":[{"tipo":"agrupa","criterio":"familia_lexica","cestas":[{"nombre":"Tienen que ver con la música","palabras":["musical","música","músico"]},{"nombre":"No tienen que ver con esa familia","palabras":["plátano","bicicleta"]}],"feedback":"Compartir letras al principio no basta: hay que compartir el significado de base."},{"tipo":"piezas","modo":"cortar","palabra":"musical","cortes":["music","al"],"feedback":"'music' es la pieza con la que arranca la palabra; 'al' añade el resto del significado."},{"tipo":"monta","piezas":[{"texto":"music","tipo":"raiz"},{"texto":"-al","tipo":"sufijo"},{"texto":"mesa","tipo":"raiz"}],"minimo":1,"validas":[{"palabra":"musical","usa":["music","-al"],"procedimiento":"derivada"}],"rebotes":[{"usa":["mesa","-al"],"micro":"'mesa' y '-al' no forman ninguna palabra real: no comparten familia."}]},{"tipo":"piezas","modo":"etiquetar","palabra":"musical","cortes":["music","al"],"etiquetas":["raiz","sufijo"]},{"tipo":"clasifica_prueba","palabra":"musical","procedimiento":"derivada","prueba_id":"PRU-MORF-DERIV-01","distractores":["PRU-MORF-CLEX-01","HEUR-DOS-PARTES"],"enunciado":"simple"}],"zona_gris":false,"metadatos":{"origen_ud":"Gramatica_01 1ESO","curso_min":"2E"}}	docs/fuentes/pares_minimos_formacion.md	FALSE	TRUE
FP_0019	basico	2E	¿Qué piezas esconde la palabra 'revolucionario'?	derivada	agrupa;piezas;par_minimo;clasifica_prueba	{"schema_version":"1.0","id":"FP_0019","nivel":"basico","titulo_problema":"¿Qué piezas esconde la palabra 'revolucionario'?","corpus":["revolucionario","revolución","revolucionar"],"items":[{"tipo":"agrupa","criterio":"familia_lexica","cestas":[{"nombre":"Tienen que ver con un cambio grande y profundo","palabras":["revolucionario","revolución","revolucionar"]},{"nombre":"No tienen que ver con esa familia","palabras":["tambor","silla"]}],"feedback":"Compartir letras al principio no basta: hay que compartir el significado de base."},{"tipo":"piezas","modo":"cortar","palabra":"revolucionario","cortes":["revolucion","ario"],"feedback":"'revolucion' es la pieza con la que arranca la palabra; 'ario' añade el resto del significado."},{"tipo":"par_minimo","forma_a":"revolución","forma_b":"revolucionario","cambio":"revolución → revolucionario","opciones":[{"texto":"palabra nueva","ok":true,"micro":"'revolucionario' no es lo mismo que 'revolución': tiene un significado distinto."},{"texto":"la misma con un dato","ok":false,"micro":"Eso pasaría si solo cambiara un dato de número o género, y aquí cambia el significado."}]},{"tipo":"piezas","modo":"etiquetar","palabra":"revolucionario","cortes":["revolucion","ario"],"etiquetas":["raiz","sufijo"]},{"tipo":"clasifica_prueba","palabra":"revolucionario","procedimiento":"derivada","prueba_id":"PRU-MORF-DERIV-01","distractores":["PRU-MORF-CLEX-01","HEUR-DOS-PARTES"],"enunciado":"simple"}],"zona_gris":false,"metadatos":{"origen_ud":"Gramatica_01 1ESO","curso_min":"2E"}}	docs/fuentes/pares_minimos_formacion.md	FALSE	TRUE
FP_0020	basico	2E	¿Qué piezas esconde la palabra 'familiar'?	derivada	intruso;piezas;cadena;cascada	{"schema_version":"1.0","id":"FP_0020","nivel":"basico","titulo_problema":"¿Qué piezas esconde la palabra 'familiar'?","corpus":["familiar","familia","familiaridad"],"items":[{"tipo":"intruso","palabras":["familiar","familión","famoso","familiarizar"],"respuesta":"famoso","feedback":"'Famoso' empieza parecido, pero su pieza con significado no tiene nada que ver con 'familia'."},{"tipo":"piezas","modo":"cortar","palabra":"familiar","cortes":["famili","ar"],"feedback":"'famili' es la pieza con la que arranca la palabra; 'ar' añade el resto del significado."},{"tipo":"cadena","pasos":["familia","familiar","familiaridad"],"distractores":["familión"],"feedback":"Cada paso se fabrica sobre el anterior: sin 'familiar' no hay 'familiaridad'; 'familión' es de la misma familia, pero no está en esta escalera."},{"tipo":"piezas","modo":"etiquetar","palabra":"familiar","cortes":["famili","ar"],"etiquetas":["raiz","sufijo"]},{"tipo":"cascada","palabra":"familiar","pasos":[{"pregunta":"¿Se puede separar en dos palabras completas que existen por su cuenta?","respuesta":"no"},{"pregunta":"¿Tiene una pieza al principio o al final que cambia el significado de la base?","respuesta":"si"}],"procedimiento":"derivada"}],"zona_gris":false,"metadatos":{"origen_ud":"Gramatica_01 1ESO","curso_min":"2E"}}	docs/fuentes/pares_minimos_formacion.md	FALSE	TRUE
FP_0021	basico	3E	¿Qué piezas esconde la palabra 'modernizar'?	derivada	agrupa;piezas;juicio;clasifica_prueba	{"schema_version":"1.0","id":"FP_0021","nivel":"basico","titulo_problema":"¿Qué piezas esconde la palabra 'modernizar'?","corpus":["modernizar","moderno","modernidad"],"items":[{"tipo":"agrupa","criterio":"familia_lexica","cestas":[{"nombre":"Tienen que ver con lo moderno","palabras":["modernizar","moderno","modernidad"]},{"nombre":"No tienen que ver con esa familia","palabras":["ventana","nube"]}],"feedback":"Compartir letras al principio no basta: hay que compartir el significado de base."},{"tipo":"piezas","modo":"cortar","palabra":"modernizar","cortes":["modern","izar"],"feedback":"'modern' es la pieza con la que arranca la palabra; 'izar' añade el resto del significado."},{"tipo":"juicio","forma":"*izarmodern","veredicto":"no_existe","causa":"orden_piezas","opciones_causa":["orden_piezas","falta_base"],"forma_correcta":"modernizar","explicacion":"Las piezas van en el orden que no es: primero 'modern' y después 'izar', no al revés."},{"tipo":"piezas","modo":"etiquetar","palabra":"modernizar","cortes":["modern","izar"],"etiquetas":["raiz","sufijo"]},{"tipo":"clasifica_prueba","palabra":"modernizar","procedimiento":"derivada","prueba_id":"PRU-MORF-DERIV-01","distractores":["PRU-MORF-CLEX-01","HEUR-DOS-PARTES"],"enunciado":"simple"}],"zona_gris":false,"metadatos":{"origen_ud":"Gramatica_01 1ESO","curso_min":"3E"}}	docs/fuentes/pares_minimos_formacion.md	FALSE	TRUE
FP_0022	basico	3E	¿Qué piezas esconde la palabra 'legalizar'?	derivada	agrupa;piezas;monta;clasifica_prueba	{"schema_version":"1.0","id":"FP_0022","nivel":"basico","titulo_problema":"¿Qué piezas esconde la palabra 'legalizar'?","corpus":["legalizar","legal","legalidad"],"items":[{"tipo":"agrupa","criterio":"familia_lexica","cestas":[{"nombre":"Tienen que ver con lo que permite la ley","palabras":["legalizar","legal","legalidad"]},{"nombre":"No tienen que ver con esa familia","palabras":["jardín","camino"]}],"feedback":"Compartir letras al principio no basta: hay que compartir el significado de base."},{"tipo":"piezas","modo":"cortar","palabra":"legalizar","cortes":["legal","izar"],"feedback":"'legal' es la pieza con la que arranca la palabra; 'izar' añade el resto del significado."},{"tipo":"monta","piezas":[{"texto":"legal","tipo":"raiz"},{"texto":"-izar","tipo":"sufijo"},{"texto":"mesa","tipo":"raiz"}],"minimo":1,"validas":[{"palabra":"legalizar","usa":["legal","-izar"],"procedimiento":"derivada"}],"rebotes":[{"usa":["mesa","-izar"],"micro":"'mesa' y '-izar' no forman ninguna palabra real: no comparten familia."}]},{"tipo":"piezas","modo":"etiquetar","palabra":"legalizar","cortes":["legal","izar"],"etiquetas":["raiz","sufijo"]},{"tipo":"clasifica_prueba","palabra":"legalizar","procedimiento":"derivada","prueba_id":"PRU-MORF-DERIV-01","distractores":["PRU-MORF-CLEX-01","HEUR-DOS-PARTES"],"enunciado":"simple"}],"zona_gris":false,"metadatos":{"origen_ud":"Gramatica_01 1ESO","curso_min":"3E"}}	docs/fuentes/pares_minimos_formacion.md	FALSE	TRUE
FP_0023	basico	3E	¿Qué piezas esconde la palabra 'simbolizar'?	derivada	agrupa;piezas;par_minimo;clasifica_prueba	{"schema_version":"1.0","id":"FP_0023","nivel":"basico","titulo_problema":"¿Qué piezas esconde la palabra 'simbolizar'?","corpus":["simbolizar","símbolo","simbólico"],"items":[{"tipo":"agrupa","criterio":"familia_lexica","cestas":[{"nombre":"Tienen que ver con los símbolos","palabras":["simbolizar","símbolo","simbólico"]},{"nombre":"No tienen que ver con esa familia","palabras":["botella","espejo"]}],"feedback":"Compartir letras al principio no basta: hay que compartir el significado de base."},{"tipo":"piezas","modo":"cortar","palabra":"simbolizar","cortes":["simbol","izar"],"feedback":"'simbol' es la pieza con la que arranca la palabra; 'izar' añade el resto del significado."},{"tipo":"par_minimo","forma_a":"símbolo","forma_b":"simbolizar","cambio":"símbolo → simbolizar","opciones":[{"texto":"palabra nueva","ok":true,"micro":"'simbolizar' no es lo mismo que 'símbolo': tiene un significado distinto."},{"texto":"la misma con un dato","ok":false,"micro":"Eso pasaría si solo cambiara un dato de número o género, y aquí cambia el significado."}]},{"tipo":"piezas","modo":"etiquetar","palabra":"simbolizar","cortes":["simbol","izar"],"etiquetas":["raiz","sufijo"]},{"tipo":"clasifica_prueba","palabra":"simbolizar","procedimiento":"derivada","prueba_id":"PRU-MORF-DERIV-01","distractores":["PRU-MORF-CLEX-01","HEUR-DOS-PARTES"],"enunciado":"simple"}],"zona_gris":false,"metadatos":{"origen_ud":"Gramatica_01 1ESO","curso_min":"3E"}}	docs/fuentes/pares_minimos_formacion.md	FALSE	TRUE
FP_0024	basico	3E	¿Qué piezas esconde la palabra 'casita'?	derivada	agrupa;piezas;par_minimo;cascada	{"schema_version":"1.0","id":"FP_0024","nivel":"basico","titulo_problema":"¿Qué piezas esconde la palabra 'casita'?","corpus":["casita","casa","caserío"],"items":[{"tipo":"agrupa","criterio":"familia_lexica","cestas":[{"nombre":"Tienen que ver con la casa","palabras":["casita","casa","caserío"]},{"nombre":"No tienen que ver con esa familia","palabras":["gato","montaña"]}],"feedback":"Compartir letras al principio no basta: hay que compartir el significado de base."},{"tipo":"piezas","modo":"cortar","palabra":"casita","cortes":["cas","ita"],"feedback":"'cas' es la pieza con la que arranca la palabra; 'ita' añade el resto del significado."},{"tipo":"par_minimo","forma_a":"casa","forma_b":"casita","cambio":"casa → casita","opciones":[{"texto":"palabra nueva","ok":true,"micro":"'Casita' no es 'casa' con un dato de tamaño: añade un matiz afectivo propio, no solo mide."},{"texto":"la misma con un dato","ok":false,"micro":"Eso pasaría si solo cambiara el número, como en 'casa' y 'casas'."}]},{"tipo":"piezas","modo":"etiquetar","palabra":"casita","cortes":["cas","ita"],"etiquetas":["raiz","sufijo"]},{"tipo":"cascada","palabra":"casita","pasos":[{"pregunta":"¿Se puede separar en dos palabras completas que existen por su cuenta?","respuesta":"no"},{"pregunta":"¿Tiene una pieza al principio o al final que cambia el significado de la base?","respuesta":"si"}],"procedimiento":"derivada"}],"zona_gris":false,"metadatos":{"origen_ud":"Gramatica_01 1ESO","curso_min":"3E"}}	docs/fuentes/pares_minimos_formacion.md	FALSE	TRUE
FP_0025	basico	3E	¿Qué piezas esconde la palabra 'perrazo'?	derivada	agrupa;piezas;juicio;clasifica_prueba	{"schema_version":"1.0","id":"FP_0025","nivel":"basico","titulo_problema":"¿Qué piezas esconde la palabra 'perrazo'?","corpus":["perrazo","perro","perrera"],"items":[{"tipo":"agrupa","criterio":"familia_lexica","cestas":[{"nombre":"Tienen que ver con el perro","palabras":["perrazo","perro","perrera"]},{"nombre":"No tienen que ver con esa familia","palabras":["azúcar","paraguas"]}],"feedback":"Compartir letras al principio no basta: hay que compartir el significado de base."},{"tipo":"piezas","modo":"cortar","palabra":"perrazo","cortes":["perr","azo"],"feedback":"'perr' es la pieza con la que arranca la palabra; 'azo' añade el resto del significado."},{"tipo":"juicio","forma":"perrazo","veredicto":"correcta","explicacion":"'perrazo' está bien formada: cada pieza está en su sitio."},{"tipo":"piezas","modo":"etiquetar","palabra":"perrazo","cortes":["perr","azo"],"etiquetas":["raiz","sufijo"]},{"tipo":"clasifica_prueba","palabra":"perrazo","procedimiento":"derivada","prueba_id":"PRU-MORF-DERIV-01","distractores":["PRU-MORF-CLEX-01","HEUR-DOS-PARTES"],"enunciado":"simple"}],"zona_gris":false,"metadatos":{"origen_ud":"Gramatica_01 1ESO","curso_min":"3E"}}	docs/fuentes/pares_minimos_formacion.md	FALSE	TRUE
FP_0026	basico	3E	¿Qué piezas esconde la palabra 'pueblucho'?	derivada	agrupa;piezas;monta;clasifica_prueba	{"schema_version":"1.0","id":"FP_0026","nivel":"basico","titulo_problema":"¿Qué piezas esconde la palabra 'pueblucho'?","corpus":["pueblucho","pueblo","poblado"],"items":[{"tipo":"agrupa","criterio":"familia_lexica","cestas":[{"nombre":"Tienen que ver con el pueblo","palabras":["pueblucho","pueblo","poblado"]},{"nombre":"No tienen que ver con esa familia","palabras":["cuchara","semáforo"]}],"feedback":"Compartir letras al principio no basta: hay que compartir el significado de base."},{"tipo":"piezas","modo":"cortar","palabra":"pueblucho","cortes":["puebl","ucho"],"feedback":"'puebl' es la pieza con la que arranca la palabra; 'ucho' añade el resto del significado."},{"tipo":"monta","piezas":[{"texto":"puebl","tipo":"raiz"},{"texto":"-ucho","tipo":"sufijo"},{"texto":"mesa","tipo":"raiz"}],"minimo":1,"validas":[{"palabra":"pueblucho","usa":["puebl","-ucho"],"procedimiento":"derivada"}],"rebotes":[{"usa":["mesa","-ucho"],"micro":"'mesa' y '-ucho' no forman ninguna palabra real: no comparten familia."}]},{"tipo":"piezas","modo":"etiquetar","palabra":"pueblucho","cortes":["puebl","ucho"],"etiquetas":["raiz","sufijo"]},{"tipo":"clasifica_prueba","palabra":"pueblucho","procedimiento":"derivada","prueba_id":"PRU-MORF-DERIV-01","distractores":["PRU-MORF-CLEX-01","HEUR-DOS-PARTES"],"enunciado":"simple"}],"zona_gris":false,"metadatos":{"origen_ud":"Gramatica_01 1ESO","curso_min":"3E"}}	docs/fuentes/pares_minimos_formacion.md	FALSE	TRUE
FP_0027	basico	3E	¿Qué piezas esconde la palabra 'sacacorchos'?	compuesta_lexica	agrupa;piezas;par_minimo;juicio;clasifica_prueba	{"schema_version":"1.0","id":"FP_0027","nivel":"basico","titulo_problema":"¿Qué piezas esconde la palabra 'sacacorchos'?","corpus":["sacacorchos","abrelatas","rompecabezas"],"items":[{"tipo":"agrupa","criterio":"familia_lexica","cestas":[{"nombre":"Son objetos formados por dos palabras completas juntas","palabras":["sacacorchos","abrelatas","rompecabezas"]},{"nombre":"No tienen que ver con esa familia","palabras":["almohada","tenedor"]}],"feedback":"Compartir letras al principio no basta: hay que compartir el significado de base."},{"tipo":"piezas","modo":"cortar","palabra":"sacacorchos","cortes":["saca","corchos"],"feedback":"'saca' es la pieza con la que arranca la palabra; 'corchos' añade el resto del significado."},{"tipo":"par_minimo","forma_a":"corchos","forma_b":"sacacorchos","cambio":"corchos → sacacorchos","opciones":[{"texto":"palabra nueva","ok":true,"micro":"'Sacacorchos' no es 'corchos' con un dato añadido: nombra un objeto completamente distinto."},{"texto":"la misma con un dato","ok":false,"micro":"Eso pasaría si solo cambiara el número, como en 'corcho' y 'corchos'."}]},{"tipo":"juicio","forma":"*corchossaca","veredicto":"no_existe","causa":"orden_piezas","opciones_causa":["orden_piezas","falta_base"],"forma_correcta":"sacacorchos","explicacion":"Las piezas van en el orden que no es: primero 'saca' y después 'corchos', no al revés."},{"tipo":"piezas","modo":"etiquetar","palabra":"sacacorchos","cortes":["saca","corchos"],"etiquetas":["base","base"]},{"tipo":"clasifica_prueba","palabra":"sacacorchos","procedimiento":"compuesta_lexica","prueba_id":"PRU-MORF-CLEX-01","distractores":["PRU-MORF-DERIV-01","HEUR-DOS-PARTES"],"enunciado":"simple","peso":2}],"zona_gris":false,"metadatos":{"origen_ud":"Gramatica_01 1ESO","curso_min":"3E"}}	docs/fuentes/pares_minimos_formacion.md	FALSE	TRUE
